GeneSymbol_Human,MouseEnsembl,MacaqueEnsembl,Source,Daneman_Filter,Gene_Set,PctId_Mouse_Macaque,dN_Mouse_Macaque,dS_Mouse_Macaque,dNdS_Mouse_Macaque
NA,ENSMUSG00000055320,ENSMMUG00000010875,Liver_Control,NA,Liver_Control,65.47248182762202,0.0028530400376545555,0.3102754132450313,0.009195185682990123
NA,ENSMUSG00000039163,ENSMMUG00000000055,Liver_Control,NA,Liver_Control,87.22741433021807,0.07791633216028143,0.4092329262007003,0.1903960487335491
NA,ENSMUSG00000031762,ENSMMUG00000056419,Liver_Control,NA,Liver_Control,74.73118279569893,1.2494324092123463,9.999999,0.12494325341555997
NA,ENSMUSG00000075415,ENSMMUG00000003799,Liver_Control,NA,Liver_Control,80.93047034764827,0.034380625483524004,0.7342119760964425,0.046826565900374165
NA,ENSMUSG00000002980,ENSMMUG00000003273,Liver_Control,NA,Liver_Control,74.76190476190476,0.1751018806150509,0.7557416140404427,0.2316954331506224
NA,ENSMUSG00000039968,ENSMMUG00000009006,Liver_Control,NA,Liver_Control,83.88364779874213,0.08626665091985741,0.3519628191614856,0.24510160228111208
NA,ENSMUSG00000006235,ENSMMUG00000038989,Liver_Control,NA,Liver_Control,81.72888015717092,0.10577753201540803,0.5597924202774812,0.18895849279805468
NA,ENSMUSG00000047242,ENSMMUG00000012875,Liver_Control,NA,Liver_Control,84.79729729729729,0.09364377938410834,0.2712885906005139,0.34518141428956556
NA,ENSMUSG00000014077,ENSMMUG00000040238,Liver_Control,NA,Liver_Control,76.22259696458684,0.24074823016073826,0.793151791239855,0.3035336146494741
NA,ENSMUSG00000087006,ENSMMUG00000018464,Liver_Control,NA,Liver_Control,47.36842105263158,0.02194140056306485,0.15000562788308264,0.14627051579802336
NA,ENSMUSG00000031502,ENSMMUG00000022280,Liver_Control,NA,Liver_Control,83.85229540918164,0.05286415980166199,0.6586746570330644,0.08025837830133534
NA,ENSMUSG00000050234,ENSMMUG00000022679,Liver_Control,NA,Liver_Control,87.02594810379242,0.052618021843188395,0.4291296192424885,0.12261568412842531
NA,ENSMUSG00000026238,ENSMMUG00000012140,Liver_Control,NA,Liver_Control,44.59770114942529,0.7643387742114589,1.9646833861043242,0.3890391600078776
NA,ENSMUSG00000109865,ENSMMUG00000017173,Liver_Control,NA,Liver_Control,85.62091503267973,0.05416911837058048,0.5259344777752748,0.10299594466542325
NA,ENSMUSG00000025138,ENSMMUG00000012890,Liver_Control,NA,Liver_Control,82.03309692671395,0.03375859237054948,0.5473785302162236,0.061673212424342386
NA,ENSMUSG00000050103,ENSMMUG00000004975,Liver_Control,NA,Liver_Control,83.18452380952381,0.10019578621339156,0.5209633638079527,0.1923278932342114
NA,ENSMUSG00000022710,ENSMMUG00000047388,Liver_Control,NA,Liver_Control,87.99533799533799,0.0181174984924532,0.3899012055118721,0.046466895296381795
NA,ENSMUSG00000047238,ENSMMUG00000046259,Liver_Control,NA,Liver_Control,87.87878787878788,0.033255009795992274,0.5233272184452128,0.06354534720130126
NA,ENSMUSG00000035692,ENSMMUG00000050757,Liver_Control,NA,Liver_Control,73.29317269076306,0.22778376439777698,0.5490150940528493,0.4148952676624407
NA,ENSMUSG00000007594,ENSMMUG00000008578,Liver_Control,NA,Liver_Control,83.25082508250826,0.043053595219381804,0.6901045711387499,0.06238705990360062
NA,ENSMUSG00000078201,ENSMMUG00000046202,Liver_Control,NA,Liver_Control,88.56447688564477,0.012750826664061814,0.48926662555153844,0.02606110042696682
NA,ENSMUSG00000033813,ENSMMUG00000016022,Liver_Control,NA,Liver_Control,86.26198083067092,0.051716933793176253,0.34813540887363953,0.14855407544007573
NA,ENSMUSG00000035139,ENSMMUG00000012532,Liver_Control,NA,Liver_Control,77.36577829277714,0.16158802655850302,0.6445026003081584,0.2507174160061454
NA,ENSMUSG00000074207,ENSMMUG00000040764,Liver_Control,NA,Liver_Control,80.76241134751773,0.11018339956957869,0.6326900807497788,0.17415066700430043
NA,ENSMUSG00000037570,ENSMMUG00000011098,Liver_Control,NA,Liver_Control,88.8655462184874,0.012946614947003426,0.3251361091267479,0.03981906218222118
NA,ENSMUSG00000050270,ENSMMUG00000004872,Liver_Control,NA,Liver_Control,62.16216216216216,0.36004212914520045,0.8441545440595147,0.42651210217239166
NA,ENSMUSG00000036181,ENSMMUG00000052921,Liver_Control,NA,Liver_Control,73.98753894080997,0.06748344784219273,0.8719156439518372,0.07739676230183613
NA,ENSMUSG00000031490,ENSMMUG00000060575,Liver_Control,NA,Liver_Control,89.35574229691876,0.03578635852029452,0.3337954290268274,0.10721045109763423
NA,ENSMUSG00000078612,ENSMMUG00000010408,Liver_Control,NA,Liver_Control,66.37426900584795,0.289509494178077,0.5816601484377122,0.4977296363790332
NA,ENSMUSG00000045257,ENSMMUG00000021067,Liver_Control,NA,Liver_Control,86.25,0.05608336096519058,0.5180758597572243,0.10825318321427257
NA,ENSMUSG00000050148,ENSMMUG00000042087,Liver_Control,NA,Liver_Control,85.35825545171339,0.05166668318849588,0.4284001033202523,0.12060380655387525
NA,ENSMUSG00000049866,ENSMMUG00000011516,Liver_Control,NA,Liver_Control,91.08910891089108,0,0.15692817195259026,0
NA,ENSMUSG00000050552,ENSMMUG00000018401,Liver_Control,NA,Liver_Control,64.55331412103746,0.23583019643333,0.7590894489930978,0.31067510784947605
NA,ENSMUSG00000075486,ENSMMUG00000021199,Liver_Control,NA,Liver_Control,72.60726072607261,0.07754528835049981,0.6450009460723911,0.12022507691298268
NA,ENSMUSG00000058908,ENSMMUG00000021862,Liver_Control,NA,Liver_Control,72.62443438914028,0.7344924916386392,1.983116424656905,0.3703728548190065
NA,ENSMUSG00000028218,ENSMMUG00000005557,Liver_Control,NA,Liver_Control,70.00928505106778,0.08575809839638632,0.3874505588172217,0.22133946240310462
NA,ENSMUSG00000026581,ENSMMUG00000016579,Liver_Control,NA,Liver_Control,74.72894078398666,0.1851110479732852,0.6405499484099724,0.2889876869599063
NA,ENSMUSG00000089762,ENSMMUG00000049227,Liver_Control,NA,Liver_Control,92.60162601626017,0.026332417743091124,0.15561695751054927,0.16921303541939542
NA,ENSMUSG00000049932,ENSMMUG00000044496,Liver_Control,NA,Liver_Control,91.89814814814815,0.012027644368618301,0.32061998753150633,0.037513707305713066
NA,ENSMUSG00000041550,ENSMMUG00000011217,Liver_Control,NA,Liver_Control,28.044871794871796,0.2943105758133471,0.8457805572695908,0.3479751021511555
NA,ENSMUSG00000042377,ENSMMUG00000045660,Liver_Control,NA,Liver_Control,81.79611650485437,0.11449256192299266,0.4750599685701005,0.24100654548436862
NA,ENSMUSG00000028676,ENSMMUG00000038562,Liver_Control,NA,Liver_Control,94.16983523447402,0,0.25871026465232216,0
NA,ENSMUSG00000017119,ENSMMUG00000010433,Liver_Control,NA,Liver_Control,82.4212271973466,0.07835827378851289,0.3765726487560934,0.2080827538785634
NA,ENSMUSG00000037110,ENSMMUG00000018371,Liver_Control,NA,Liver_Control,85.00082960013273,0.041880539011896215,0.36987146026602324,0.11322998260469842
NA,ENSMUSG00000030720,ENSMMUG00000000700,Liver_Control,NA,Liver_Control,82.83978739559605,0.08477585534983757,0.5875552550910474,0.14428575800364635
NA,ENSMUSG00000033308,ENSMMUG00000020726,Liver_Control,NA,Liver_Control,85.02415458937197,0.06472707325201908,0.5206360540861664,0.12432307125873117
NA,ENSMUSG00000074457,ENSMMUG00000045106,Liver_Control,NA,Liver_Control,72.8,0.06554507520452141,0.40077844338086066,0.16354441284715948
NA,ENSMUSG00000074925,ENSMMUG00000003132,Liver_Control,NA,Liver_Control,86.51162790697674,0.06826012146467227,0.36607933125665965,0.18646264794669554
NA,ENSMUSG00000030979,ENSMMUG00000008539,Liver_Control,NA,Liver_Control,65.80645161290323,0.2284463222265415,0.7917805650818392,0.2885222652603617
NA,ENSMUSG00000036985,ENSMMUG00000020699,Liver_Control,NA,Liver_Control,75.47169811320755,0.09526953074152034,0.4708613987986803,0.20233030565806354
NA,ENSMUSG00000071180,ENSMMUG00000021815,Liver_Control,NA,Liver_Control,91.11111111111111,0.006968753921890839,0.4659460019926157,0.014956140608759381
NA,ENSMUSG00000033931,ENSMMUG00000039424,Liver_Control,NA,Liver_Control,75,0.17940993391492716,0.5927493906376313,0.302674176892755
NA,ENSMUSG00000042997,ENSMMUG00000002113,Liver_Control,NA,Liver_Control,77.08333333333333,0.13527116883852075,0.6158646157004313,0.21964432667506803
NA,ENSMUSG00000036813,ENSMMUG00000019604,Liver_Control,NA,Liver_Control,78.15631262525051,0.1636523549375955,0.5876480837999314,0.27848700514662444
NA,ENSMUSG00000025794,ENSMMUG00000063637,Liver_Control,NA,Liver_Control,83.02752293577981,0.07014415929094323,0.462787841907799,0.1515687166754005
NA,ENSMUSG00000052915,ENSMMUG00000022315,Liver_Control,NA,Liver_Control,94.9216639654241,0.01714805108051227,0.11588617527333395,0.14797322493443385
NA,ENSMUSG00000095567,ENSMMUG00000015800,Liver_Control,NA,Liver_Control,75.47743055555556,0.14910846458324842,0.7817853579118621,0.19072813666082858
NA,ENSMUSG00000013465,ENSMMUG00000004942,Liver_Control,NA,Liver_Control,86.23063683304647,0.019337443465997424,0.6295042909533656,0.030718525264873793
NA,ENSMUSG00000044952,ENSMMUG00000017473,Liver_Control,NA,Liver_Control,91.3154533844189,0.005014894490504829,0.41393719950353236,0.01211510948163052
NA,ENSMUSG00000029632,ENSMMUG00000020894,Liver_Control,NA,Liver_Control,83.53413654618474,0.07940599334767079,0.5333051171914489,0.14889411480963752
NA,ENSMUSG00000044339,ENSMMUG00000062689,Liver_Control,NA,Liver_Control,72.39185750636132,0.12079329404041375,0.8780253296478873,0.13757381474274238
NA,ENSMUSG00000020521,ENSMMUG00000009203,Liver_Control,NA,Liver_Control,79.66360856269114,0.07636149749584947,0.3496536993376041,0.2183917906217246
NA,ENSMUSG00000042453,ENSMMUG00000048420,Liver_Control,NA,Liver_Control,88.35932986712882,0.024160193643321476,0.517925663362157,0.046647994784586644
NA,ENSMUSG00000096210,ENSMMUG00000048560,Liver_Control,NA,Liver_Control,91.11111111111111,0.027757663312853908,0.3311399492512438,0.08382456836035058
NA,ENSMUSG00000033732,ENSMMUG00000017812,Liver_Control,NA,Liver_Control,90.77723043240285,4.391669308658139e-4,0.41804628101786956,0.001050522276616166
NA,ENSMUSG00000042312,ENSMMUG00000057586,Liver_Control,NA,Liver_Control,70.88607594936708,0.08472592245063557,0.9580264198162469,0.08843798114344938
NA,ENSMUSG00000028675,ENSMMUG00000013783,Liver_Control,NA,Liver_Control,86.05200945626477,0.08649712587837896,0.3722806322700484,0.2323438781946488
NA,ENSMUSG00000018040,ENSMMUG00000009716,Liver_Control,NA,Liver_Control,67.81279847182427,0.11467115937376429,0.6350562097616684,0.18056851915013863
NA,ENSMUSG00000042306,ENSMMUG00000055518,Liver_Control,NA,Liver_Control,57.25190839694657,0.4256703761734423,1.0364351456811087,0.41070623468071094
NA,ENSMUSG00000042202,ENSMMUG00000005578,Liver_Control,NA,Liver_Control,81.9376026272578,0.07966114668362952,0.7145567489059597,0.11148330318844059
NA,ENSMUSG00000071723,ENSMMUG00000029293,Liver_Control,NA,Liver_Control,82.75681341719077,0.04982407677852331,0.3635693022817115,0.1370414841567596
NA,ENSMUSG00000101892,ENSMMUG00000037751,Liver_Control,NA,Liver_Control,75.91623036649214,0.18395748601781475,0.639400852885764,0.28770290997825865
NA,ENSMUSG00000066551,ENSMMUG00000046615,Liver_Control,NA,Liver_Control,91.66666666666667,0.003523230445374257,0.4298917781147228,0.008195621839583153
NA,ENSMUSG00000057506,ENSMMUG00000061808,Liver_Control,NA,Liver_Control,55.05952380952381,0.0722199293797105,0.8114877939327476,0.08899693861038624
NA,ENSMUSG00000022514,ENSMMUG00000022562,Liver_Control,NA,Liver_Control,85.56201550387597,0.06347375389141402,0.5254298007998237,0.1208034903897581
NA,ENSMUSG00000021091,ENSMMUG00000011218,Liver_Control,NA,Liver_Control,70.2915681639086,0.2660591733869907,0.7484388217249862,0.35548553290405627
NA,ENSMUSG00000038305,ENSMMUG00000008101,Liver_Control,NA,Liver_Control,83.77777777777777,0.0707167468065194,0.4515166384255034,0.15662046708426472
NA,ENSMUSG00000001020,ENSMMUG00000010979,Liver_Control,NA,Liver_Control,89.86928104575163,0.03184375190088219,0.33738735787201124,0.0943833583502622
NA,ENSMUSG00000030861,ENSMMUG00000000684,Liver_Control,NA,Liver_Control,73.4620886981402,0.13967506145291778,0.7112691024714892,0.19637442561131996
NA,ENSMUSG00000042608,ENSMMUG00000016212,Liver_Control,NA,Liver_Control,86.96296296296296,0.02009751368490332,0.4391181839438436,0.045767892152408514
NA,ENSMUSG00000026519,ENSMMUG00000005785,Liver_Control,NA,Liver_Control,86.73259167696744,0.05654465845711071,0.43475506652574586,0.13006095342137244
NA,ENSMUSG00000079184,ENSMMUG00000016475,Liver_Control,NA,Liver_Control,80.37852452684434,0.13416284928607544,0.588910769452031,0.22781524170616055
NA,ENSMUSG00000003435,ENSMMUG00000019372,Liver_Control,NA,Liver_Control,88.6746250382614,0.00969057647909066,0.500106221524083,0.019377036441495264
NA,ENSMUSG00000015942,ENSMMUG00000017270,Liver_Control,NA,Liver_Control,77.4272695408342,0.11104356201862206,0.9423688566598238,0.11783449891607205
NA,ENSMUSG00000026036,ENSMMUG00000006639,Liver_Control,NA,Liver_Control,75.26617526617527,0.1714721268942586,0.5165844895792132,0.3319343308854127
NA,ENSMUSG00000037851,ENSMMUG00000004628,Liver_Control,NA,Liver_Control,72.31996246774573,0.04831817660944327,0.5585151047239413,0.08651185294858878
NA,ENSMUSG00000053293,ENSMMUG00000022772,Liver_Control,NA,Liver_Control,73.50496111558058,0.16746793779985913,0.6585169382749331,0.25431075203405124
NA,ENSMUSG00000047412,ENSMMUG00000022944,Liver_Control,NA,Liver_Control,92.05834683954619,0.02272045006873554,0.28010030122066204,0.08111540747982435
NA,ENSMUSG00000043505,ENSMMUG00000049295,Liver_Control,NA,Liver_Control,60.66863323500492,0.3781869554656514,0.894419135314754,0.4228296785405469
NA,ENSMUSG00000026399,ENSMMUG00000011711,Liver_Control,NA,Liver_Control,44.153577661431065,0.4301012571153705,0.8948142748138754,0.48065980753920484
NA,ENSMUSG00000026917,ENSMMUG00000014159,Liver_Control,NA,Liver_Control,69.00858704137393,0,0.7349897627201722,0
NA,ENSMUSG00000041168,ENSMMUG00000020707,Liver_Control,NA,Liver_Control,81.44686742817584,0.07124953023301983,0.7214393233821846,0.09876025318247753
NA,ENSMUSG00000027540,ENSMMUG00000007878,Liver_Control,NA,Liver_Control,81.18279569892474,0.09884410420358418,0.771970904531766,0.1280412300817703
NA,ENSMUSG00000029710,ENSMMUG00000007375,Liver_Control,NA,Liver_Control,85.62353727850217,0.038277896131956306,0.5515077859322527,0.06940590343117725
NA,ENSMUSG00000022471,ENSMMUG00000001856,Liver_Control,NA,Liver_Control,81.83306055646482,0.09954351818566677,0.5777414300623286,0.17229769756156782
NA,ENSMUSG00000027806,ENSMMUG00000058079,Liver_Control,NA,Liver_Control,82.63201320132013,0.06137650786932322,0.34211782784303857,0.17940166478983482
NA,ENSMUSG00000028889,ENSMMUG00000005372,Liver_Control,NA,Liver_Control,84.81613285883749,0.08933374164844793,0.40145997253311216,0.22252216350430737
NA,ENSMUSG00000032571,ENSMMUG00000020294,Liver_Control,NA,Liver_Control,85.50404709345106,0.021402473699916397,0.7126640694739669,0.030031644103671505
NA,ENSMUSG00000039824,ENSMMUG00000005214,Liver_Control,NA,Liver_Control,89.52380952380952,0.04367186993817784,0.27717660216978945,0.15755972761158918
NA,ENSMUSG00000029478,ENSMMUG00000023107,Liver_Control,NA,Liver_Control,82.6246719160105,0.06567918876615103,0.6033261132102461,0.10886183662211758
NA,ENSMUSG00000000739,ENSMMUG00000022334,Liver_Control,NA,Liver_Control,53.699551569506724,0.6520089151657495,1.934858565558566,0.3369801425136849
NA,ENSMUSG00000061136,ENSMMUG00000010812,Liver_Control,NA,Liver_Control,91.12734864300626,0.01644701164725805,0.3568000584989739,0.04609587710397012
NA,ENSMUSG00000029466,ENSMMUG00000054876,Liver_Control,NA,Liver_Control,83.83333333333333,0.00721745536254786,0.5413872289544809,0.01333141045178717
NA,ENSMUSG00000061315,ENSMMUG00000003073,Liver_Control,NA,Liver_Control,53.97820570234364,0.43406030230053516,0.8899812173972554,0.4877184976666607
NA,ENSMUSG00000045176,ENSMMUG00000051613,Liver_Control,NA,Liver_Control,80.16528925619835,0.13659764663760193,0.43120251428729706,0.31678304766699733
NA,ENSMUSG00000038886,ENSMMUG00000005103,Liver_Control,NA,Liver_Control,83.61204013377926,0.05694646654647288,0.42524977832432553,0.13391298349611716
NA,ENSMUSG00000027820,ENSMMUG00000006662,Liver_Control,NA,Liver_Control,90.98979138925877,0.026374925157709714,0.3717580558625997,0.07094647914625898
NA,ENSMUSG00000024112,ENSMMUG00000014213,Liver_Control,NA,Liver_Control,81.0038824181919,0.08401369827449098,0.5790373697809472,0.1450920141929247
NA,ENSMUSG00000033577,ENSMMUG00000005032,Liver_Control,NA,Liver_Control,88.26254826254826,0.016386693627543608,0.5093104365262638,0.032174274180023776
NA,ENSMUSG00000042292,ENSMMUG00000020411,Liver_Control,NA,Liver_Control,84.66218379763049,0.06867824146479645,0.4531656530272306,0.15155217745655053
NA,ENSMUSG00000019777,ENSMMUG00000008937,Liver_Control,NA,Liver_Control,91.47920927062032,0.0028834366837903773,0.42116698685490306,0.0068463027107672015
NA,ENSMUSG00000074207,ENSMMUG00000018738,Liver_Control,NA,Liver_Control,80.85106382978724,0.10665221559831628,0.6710472769961263,0.1589339816349958
NA,ENSMUSG00000042505,ENSMMUG00000014920,Liver_Control,NA,Liver_Control,84.39153439153439,0.09552082851233534,0.398148761413212,0.23991240905356143
NA,ENSMUSG00000015087,ENSMMUG00000005042,Liver_Control,NA,Liver_Control,77.88245850157021,0.11352589696871829,0.6453097785533047,0.17592465005447097
NA,ENSMUSG00000030929,ENSMMUG00000016746,Liver_Control,NA,Liver_Control,80.05780346820809,0.16928266841680883,0.4551378364795358,0.3719371470546159
NA,ENSMUSG00000028998,ENSMMUG00000065311,Liver_Control,NA,Liver_Control,91.66666666666667,0.014626549930711386,0.3087890042764689,0.04736745715730136
NA,ENSMUSG00000005952,ENSMMUG00000000711,Liver_Control,NA,Liver_Control,85.29528339278636,0.07022011002720005,0.46861088230937287,0.1498473737552713
NA,ENSMUSG00000000823,ENSMMUG00000015556,Liver_Control,NA,Liver_Control,77.05817782656422,0.062380690385036526,0.4669255029248023,0.1335988075063076
NA,ENSMUSG00000020610,ENSMMUG00000048903,Liver_Control,NA,Liver_Control,80.91324200913242,0.11824873302907513,0.5612834926423674,0.2106755936690616
NA,ENSMUSG00000020716,ENSMMUG00000008605,Liver_Control,NA,Liver_Control,90.59233449477352,0.00893260777101969,0.34825296829145524,0.025649767796218553
NA,ENSMUSG00000066735,ENSMMUG00000021235,Liver_Control,NA,Liver_Control,72.74074074074075,0.0200585757917745,0.2519224699886521,0.07962201939619774
NA,ENSMUSG00000021559,ENSMMUG00000017053,Liver_Control,NA,Liver_Control,87.60120286837844,0.025619657408735067,0.5612948950850529,0.04564384538871127
NA,ENSMUSG00000045672,ENSMMUG00000031973,Liver_Control,NA,Liver_Control,81.35623546251566,0.11234253368255201,0.4780549208995275,0.23499922032214154
NA,ENSMUSG00000000594,ENSMMUG00000022869,Liver_Control,NA,Liver_Control,63.74269005847953,0.2552936177092433,0.783187063555415,0.3259676130888745
NA,ENSMUSG00000052446,ENSMMUG00000012587,Liver_Control,NA,Liver_Control,40.30181979582778,0.40792576003308195,0.9919866859426218,0.4112210030777339
NA,ENSMUSG00000008305,ENSMMUG00000003718,Liver_Control,NA,Liver_Control,85.10811913504692,0.010653177814820697,0.4276169602919052,0.024912898233850435
NA,ENSMUSG00000020954,ENSMMUG00000011515,Liver_Control,NA,Liver_Control,92.98245614035088,0.017037035809602145,0.23520765791139198,0.07243401835164899
NA,ENSMUSG00000056692,ENSMMUG00000022824,Liver_Control,NA,Liver_Control,68.87755102040816,0.05378250713754283,0.28965097328507095,0.1856803950201498
NA,ENSMUSG00000038582,ENSMMUG00000057264,Liver_Control,NA,Liver_Control,87.78135048231512,0.006901573190296594,0.464626830112562,0.014854013464148413
NA,ENSMUSG00000024878,ENSMMUG00000016193,Liver_Control,NA,Liver_Control,83.7951301427372,0.11096639867617814,0.3871636055354724,0.2866137134008358
NA,ENSMUSG00000059495,ENSMMUG00000012254,Liver_Control,NA,Liver_Control,87.36524363949978,0.05876817803730834,0.38163979020862404,0.15398860272190856
NA,ENSMUSG00000029672,ENSMMUG00000002440,Liver_Control,NA,Liver_Control,80.64516129032258,0.02703499865726946,0.5355290021119524,0.05048279094251144
NA,ENSMUSG00000060279,ENSMMUG00000011612,Liver_Control,NA,Liver_Control,83.83641674780915,0.014797693799235009,0.44460908047030434,0.033282482183184636
NA,ENSMUSG00000029994,ENSMMUG00000000857,Liver_Control,NA,Liver_Control,85.92132505175984,0.046124732812532626,0.5437532960506425,0.08482658063416465
NA,ENSMUSG00000015289,ENSMMUG00000040340,Liver_Control,NA,Liver_Control,68.23266219239373,0.33614366292719233,0.6213990945049097,0.5409464962207737
NA,ENSMUSG00000039382,ENSMMUG00000010620,Liver_Control,NA,Liver_Control,87.96046720575022,0.01159959923820322,0.41774153145046267,0.027767407271974208
NA,ENSMUSG00000030876,ENSMMUG00000013872,Liver_Control,NA,Liver_Control,86.39455782312925,0.022461816252317593,0.23396832173818588,0.09600366445100507
NA,ENSMUSG00000008384,ENSMMUG00000016027,Liver_Control,NA,Liver_Control,82.9817158931083,0.08522762809259882,0.5282973593372986,0.1613251071319175
NA,ENSMUSG00000045237,ENSMMUG00000061075,Liver_Control,NA,Liver_Control,52.12620027434842,0.1383725089836595,0.554587094560161,0.2495054615243107
NA,ENSMUSG00000062014,ENSMMUG00000052273,Liver_Control,NA,Liver_Control,77.24550898203593,0.03418489595882787,0.46755184560359353,0.07311466371113631
NA,ENSMUSG00000051510,ENSMMUG00000012893,Liver_Control,NA,Liver_Control,90.59304703476482,0.005849526024983275,0.42784172222589606,0.013672172958145453
NA,ENSMUSG00000026972,ENSMMUG00000019611,Liver_Control,NA,Liver_Control,84.21455938697318,0.07804517866813095,0.47099798848959734,0.16570172394665053
NA,ENSMUSG00000051339,ENSMMUG00000031049,Liver_Control,NA,Liver_Control,65.64996368917937,0.3213736307444789,0.8221658942974845,0.39088659961878225
NA,ENSMUSG00000023830,ENSMMUG00000015658,Liver_Control,NA,Liver_Control,80.22976222281592,0.10904655070128605,0.6931891326381678,0.15731139679912778
NA,ENSMUSG00000056851,ENSMMUG00000006608,Liver_Control,NA,Liver_Control,96.96327683615819,0.0010958908520737954,0.07463535211727268,0.014683267660502885
NA,ENSMUSG00000027582,ENSMMUG00000000171,Liver_Control,NA,Liver_Control,80.96166341780376,0.11483964289733611,0.6213970074356567,0.18480881227807863
NA,ENSMUSG00000021265,ENSMMUG00000009738,Liver_Control,NA,Liver_Control,83.49619978284474,0.062253027161387656,0.6104873651704378,0.10197267087420828
NA,ENSMUSG00000024981,ENSMMUG00000001155,Liver_Control,NA,Liver_Control,83.62573099415205,0.10247167641301366,0.46041313948619067,0.22256462212909353
NA,ENSMUSG00000028973,ENSMMUG00000020442,Liver_Control,NA,Liver_Control,81.06884057971014,0.09654126547353334,0.4934651809175084,0.19563946800467763
NA,ENSMUSG00000001424,ENSMMUG00000015432,Liver_Control,NA,Liver_Control,90.52323454079766,0.011210253144199565,0.4020537983559994,0.027882470430669635
NA,ENSMUSG00000000739,ENSMMUG00000022334,Liver_Control,NA,Liver_Control,53.699551569506724,0.6520089151657495,1.934858565558566,0.3369801425136849
NA,ENSMUSG00000020720,ENSMMUG00000002132,Liver_Control,NA,Liver_Control,84.0670859538784,0.01235505857547953,0.6132731005857666,0.020146095701374513
NA,ENSMUSG00000095463,ENSMMUG00000016658,Liver_Control,NA,Liver_Control,84.70209339774557,0.036445754836837596,0.6400980485548683,0.05693776901698134
NA,ENSMUSG00000000581,ENSMMUG00000017209,Liver_Control,NA,Liver_Control,87.08920187793427,0.05304555799727853,0.5104723125149132,0.10391466235640122
NA,ENSMUSG00000069274,ENSMMUG00000056028,Liver_Control,NA,Liver_Control,83.65384615384616,0.0011536131843166216,1.011392440774537,0.001140618752729821
NA,ENSMUSG00000033825,ENSMMUG00000015103,Liver_Control,NA,Liver_Control,75.81227436823104,0.16522268127392653,0.6653048018334835,0.24834133290274893
NA,ENSMUSG00000032194,ENSMMUG00000023251,Liver_Control,NA,Liver_Control,78.84465261514441,0.09927959960623606,0.777084163915593,0.12775913371594563
NA,ENSMUSG00000044701,ENSMMUG00000045351,Liver_Control,NA,Liver_Control,71.04247104247104,0.2169195380325995,0.44908113410310113,0.4830297279484437
NA,ENSMUSG00000033014,ENSMMUG00000014620,Liver_Control,NA,Liver_Control,88.9375364856976,0.02595769272077458,0.3144805925734716,0.08254147738770279
NA,ENSMUSG00000022175,ENSMMUG00000016100,Liver_Control,NA,Liver_Control,85.92074592074592,0.06708351546810269,0.42216939956660615,0.15890188994505475
NA,ENSMUSG00000020134,ENSMMUG00000059267,Liver_Control,NA,Liver_Control,92.60143198090692,0.0021694420791796847,0.33781161032974194,0.00642204711987864
NA,ENSMUSG00000007812,ENSMMUG00000040393,Liver_Control,NA,Liver_Control,72.39330091842247,0.10165028962192543,0.40889177763801166,0.24859949546824966
NA,ENSMUSG00000024829,ENSMMUG00000010124,Liver_Control,NA,Liver_Control,78.80184331797236,0.15489899708808763,0.5187795448892163,0.29858347079040254
NA,ENSMUSG00000049130,ENSMMUG00000009278,Liver_Control,NA,Liver_Control,69.22374429223744,0.23531838832299512,0.8617593740882704,0.2730673960720865
NA,ENSMUSG00000005951,ENSMMUG00000023388,Liver_Control,NA,Liver_Control,85.38622129436325,0.07445238220744257,0.4109062996334694,0.18119065654105204
NA,ENSMUSG00000021913,ENSMMUG00000000275,Liver_Control,NA,Liver_Control,81.6146326080101,0.036901745681294534,0.5141421356318212,0.07177343213846217
NA,ENSMUSG00000020358,ENSMMUG00000003996,Liver_Control,NA,Liver_Control,89.05325443786982,0.024282466843242506,0.370310330222107,0.06557329045797404
NA,ENSMUSG00000027661,ENSMMUG00000016927,Liver_Control,NA,Liver_Control,67.30666666666667,0.14329836287426231,0.6560322106509515,0.21843190097643794
NA,ENSMUSG00000038510,ENSMMUG00000021532,Liver_Control,NA,Liver_Control,88.81650380021715,0.04300040666048766,0.38220781863340736,0.11250530356557482
NA,ENSMUSG00000029060,ENSMMUG00000012961,Liver_Control,NA,Liver_Control,77.23097112860893,0.04448774490669753,0.5892497191464015,0.07549896667094444
NA,ENSMUSG00000030314,ENSMMUG00000021804,Liver_Control,NA,Liver_Control,81.40942498919152,0.06309333647381161,0.6430655577841304,0.09811338161418265
NA,ENSMUSG00000042700,ENSMMUG00000020067,Liver_Control,NA,Liver_Control,87.55309325946445,0.019764828409097664,0.4880383568005981,0.040498514376346745
NA,ENSMUSG00000025730,ENSMMUG00000038629,Liver_Control,NA,Liver_Control,90.54373522458629,0.003309572807937656,0.4673356081253892,0.007081790367340628
NA,ENSMUSG00000056536,ENSMMUG00000002204,Liver_Control,NA,Liver_Control,83.29861111111111,0.07128683533098595,0.4568815204794369,0.1560291500872695
NA,ENSMUSG00000036822,ENSMMUG00000002686,Liver_Control,NA,Liver_Control,79.96323529411765,0.10381159047092303,0.4950371591576258,0.20970464247082546
NA,ENSMUSG00000032066,ENSMMUG00000015249,Liver_Control,NA,Liver_Control,75.11737089201878,0.14959752060109005,0.5945939758462799,0.2515960919183033
