GeneSymbol_Human,HumanEnsembl,MouseEnsembl,MacaqueEnsembl,Source,Daneman_Filter,Mouse_OrthoType,Macaque_OrthoType,Human_BBB_Datasets_N,PctId_Human_Mouse,PctId_Human_Macaque,dN_Human_Mouse,dS_Human_Mouse,dNdS_Human_Mouse,dN_Human_Macaque,dS_Human_Macaque,dNdS_Human_Macaque,Gene_Set
NA,ENSG00000168575,ENSMUSG00000037656,ENSMMUG00000020186,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,82.59766615931,97.19244512506381,0.35155767740939314,1.3504455201584107,0.2603271825198506,0.002729650813024404,0.089466597817395,0.03051027846834786,Liver_Control
NA,ENSG00000168591,ENSMUSG00000034757,ENSMMUG00000019920,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,76.17728531855956,98.13664596273291,2.337890318781204,9.999999,0.2337890552570259,0.009363692932568385,0.041155334216574004,0.22752076032947038,Liver_Control
NA,ENSG00000168615,ENSMUSG00000031555,ENSMMUG00000006033,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,76.5033407572383,88.52272727272727,0.5581933600111086,1.2834871861527681,0.43490372637399216,0.5073375223115572,0.7068379783050635,0.7177564560525013,Liver_Control
NA,ENSG00000168653,ENSMUSG00000028648,ENSMMUG00000010773,Liver_Control,NA,ortholog_one2one,ortholog_one2many,NA,75.0778816199377,94.70404984423676,0.17197133337442344,0.8588126185388494,0.20024313763229146,0.04809180089280691,0.06638690834932844,0.7244169383479567,Liver_Control
NA,ENSG00000168685,ENSMUSG00000003882,ENSMMUG00000001676,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,74.08207343412526,97.10144927536231,0.28891056995158426,0.6805272934244113,0.424539284086296,0.01456876414096787,0.07907579037930634,0.18423798321945611,Liver_Control
NA,ENSG00000168701,ENSMUSG00000014856,ENSMMUG00000020263,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,67.41996233521657,98.46743295019157,0.40898703399361136,1.1249875667045175,0.36354804808348024,0.002962971633773584,0.039930245428928986,0.07420369201204424,Liver_Control
NA,ENSG00000168710,ENSMUSG00000027893,ENSMMUG00000022715,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,93.65976145637163,99.12115505335845,0,0.2714016364257803,0,0,0.0283375193015935,0,Liver_Control
NA,ENSG00000168724,ENSMUSG00000044224,ENSMMUG00000000446,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,79.5048934945308,97.80853517877739,0.25225866209852693,0.7757165704260522,0.3251943708769521,0.0700530998050127,0.18462382741610078,0.37943693826219244,Liver_Control
NA,ENSG00000168758,ENSMUSG00000026121,ENSMMUG00000007596,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.26946107784431,97.08233413269384,0.35209339100620723,0.8183894905220497,0.4302271657736065,0.013343521172920722,0.06748441354692966,0.19772745248266016,Liver_Control
NA,ENSG00000168763,ENSMUSG00000001138,NA,Liver_Control,NA,ortholog_one2one,NA,NA,85.2109411219286,NA,1.4840555063418663,2.169645352428515,0.6840083355930692,NA,NA,NA,Liver_Control
NA,ENSG00000168765,ENSMUSG00000027890,NA,Liver_Control,NA,ortholog_one2one,NA,NA,85.38812785388127,NA,0.06798919530990802,0.4909383562399854,0.13848825304795062,NA,NA,NA,Liver_Control
NA,ENSG00000168792,ENSMUSG00000000686,ENSMMUG00000019670,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,83.0135039090263,96.01990049751244,1.905117504862059,1.7648472929857102,1.0794800844434786,1.3646663642828576,1.8923267879604648,0.7211578745094469,Liver_Control
NA,ENSG00000168795,ENSMUSG00000049657,ENSMMUG00000017894,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,87.85644051130777,98.27925270403146,0.631835201226339,1.2074364825492476,0.5232864919671403,0.0020058027200625652,0.05258789147414098,0.038141911832477206,Liver_Control
NA,ENSG00000168802,ENSMUSG00000046691,NA,Liver_Control,NA,ortholog_one2one,NA,NA,94.80874316939891,NA,0.04694031570055496,0.0841760189594283,0.557644757744834,NA,NA,NA,Liver_Control
NA,ENSG00000168818,ENSMUSG00000029125,ENSMMUG00000020204,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,88.69047619047619,98.11507936507937,0.42190927234675013,0.9726914639231121,0.4337544719937016,0.0015661719931581012,0.07755439580536058,0.020194496738634212,Liver_Control
NA,ENSG00000168827,ENSMUSG00000027774,ENSMMUG00000004961,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,82.98791018998273,97.83830523130133,9.999999,9.999999,1,0.013814786157643415,0.043879866517437846,0.31483200050650617,Liver_Control
NA,ENSG00000168883,ENSMUSG00000056305,ENSMMUG00000017820,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,89.75265017667844,71.66894042746704,1.3352917073439723,9.999999,0.13352918408731562,1.9406925225534686,9.999999,0.194069271662274,Liver_Control
NA,ENSG00000168884,ENSMUSG00000059866,ENSMMUG00000007966,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,76.40117994100295,86.7093105899076,1.9140429861567774,9.999999,0.1914043177561095,0.043884937837527165,0.11785714948058171,0.37235702739236626,Liver_Control
NA,ENSG00000168887,ENSMUSG00000058706,ENSMMUG00000050980,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.42914171656686,98.40319361277444,0.08880476891057831,0.42156449675814117,0.21065523684630194,0.008716708598762035,0.042815189430710276,0.20358916344090155,Liver_Control
NA,ENSG00000168890,ENSMUSG00000055912,ENSMMUG00000062509,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,88.97058823529412,98.03921568627452,0.04237912825620897,0.35908078402494814,0.11802115329364037,0.003392501160994058,0.05191735088728414,0.06534426551076138,Liver_Control
NA,ENSG00000168894,NA,ENSMMUG00000063098,Liver_Control,NA,NA,ortholog_one2one,NA,NA,71.76938369781313,NA,NA,NA,2.2786108725735064,9.999999,0.22786111004346163,Liver_Control
NA,ENSG00000168899,ENSMUSG00000073002,ENSMMUG00000058122,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,78.52564102564102,46.9241773962804,0.17214495785037884,0.5828981020541729,0.2953259879277839,1.8580644056136904,2.1850081894036735,0.8503695384870792,Liver_Control
NA,ENSG00000168904,ENSMUSG00000030556,ENSMMUG00000005226,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,88.1340579710145,99.18478260869566,0.05232041234546603,0.38089289666517956,0.13736253105149873,0.004079944572045176,0.017556852785224415,0.23238473443707386,Liver_Control
NA,ENSG00000168913,ENSMUSG00000028445,NA,Liver_Control,NA,ortholog_one2one,NA,NA,94.37229437229438,NA,0,0.22539518678141796,0,NA,NA,NA,Liver_Control
NA,ENSG00000168924,ENSMUSG00000005299,ENSMMUG00000019948,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,82.63607737291947,94.23423423423424,1.6500450052714157,9.999999,0.16500451702759325,0.11217658863662051,0.19776623626733636,0.5672180992764735,Liver_Control
NA,ENSG00000168925,ENSMUSG00000031957,ENSMMUG00000002629,Liver_Control,NA,ortholog_one2many,ortholog_many2many,NA,84.0909090909091,91.73441734417344,0.08827342548051101,0.47593905031314254,0.1854721217400249,9.999999,1.1681548945752338,8.560507725849332,Liver_Control
NA,ENSG00000168928,ENSMUSG00000031957,ENSMMUG00000002629,Liver_Control,NA,ortholog_one2many,ortholog_many2many,NA,83.83838383838383,90.92140921409214,0.08964643600888154,0.4894950538446955,0.18314063708052117,3.0090519737125097,1.1352232970647917,2.65062563593669,Liver_Control
NA,ENSG00000168936,ENSMUSG00000019295,ENSMMUG00000064450,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.38934802571166,95.40863177226814,0.05989166001655309,0.6010352423078679,0.09964750117909862,0.9542068480066248,0.8499074510489122,1.1227185346227895,Liver_Control
NA,ENSG00000168958,ENSMUSG00000026150,ENSMMUG00000013246,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.32555879494655,95.00941619585687,9.999999,9.999999,1,1.7201630425668606,1.7169375884496594,1.0018786088317362,Liver_Control
NA,ENSG00000168961,NA,ENSMMUG00000017890,Liver_Control,NA,NA,ortholog_many2many,NA,NA,95.1310861423221,NA,NA,NA,0.027090282713340987,0.10348260619253984,0.2617858566775636,Liver_Control
NA,ENSG00000168994,ENSMUSG00000021411,ENSMMUG00000010926,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,87.21264367816092,74.96542185338866,0.0407735229699983,0.5324149298131777,0.07658223067543499,9.999999,9.999999,1,Liver_Control
NA,ENSG00000169018,ENSMUSG00000032244,ENSMMUG00000008311,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.39278131634819,98.67303609341826,0.004874376028606808,0.4408386274387375,0.011057052910555554,0,0.04252549690162034,0,Liver_Control
NA,ENSG00000169020,ENSMUSG00000050856,ENSMMUG00000044585,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,81.94444444444444,94.44444444444444,0.1569280378328181,0.622909582026542,0.25192747448558506,9.999999,9.999999,1,Liver_Control
NA,ENSG00000169021,ENSMUSG00000038462,ENSMMUG00000008417,Liver_Control,NA,ortholog_one2one,ortholog_one2many,NA,84.60606060606061,95.63636363636364,0.0613055439189853,0.5365979025193133,0.11424857166074888,0.029089157040050575,0.08620409022737009,0.3374452066407247,Liver_Control
NA,ENSG00000169032,ENSMUSG00000004936,ENSMMUG00000016840,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,81.49920255183413,86.28389154704944,0.1000355823707037,0.5289566876245344,0.18911866455446208,0.09628207532371894,0.2037905015917189,0.47245614771886596,Liver_Control
NA,ENSG00000169045,ENSMUSG00000007850,ENSMMUG00000010843,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,96.19450317124736,93.4006734006734,0.004101827357106135,0.15096722155340214,0.027170317602057622,0.015376047077071395,0.072435700110527,0.21227167064872218,Liver_Control
NA,ENSG00000169062,ENSMUSG00000038398,ENSMMUG00000007449,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,68.55345911949685,94.40950384346611,1.9577008697239349,9.999999,0.19577010654940413,0.272587122387876,0.44558521614318747,0.6117508223169617,Liver_Control
NA,ENSG00000169083,ENSMUSG00000046532,ENSMMUG00000011437,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,83.03030303030303,95.51699204627621,1.6983351100030202,9.999999,0.1698335279836548,1.5225154144450501,9.999999,0.15225155666966067,Liver_Control
NA,ENSG00000169136,ENSMUSG00000038539,ENSMMUG00000054473,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.85915492957747,94.21296296296296,0.38078835896048013,0.6310750841273528,0.6033962812634763,0.4209303683570168,0.51423572868417,0.8185552750955216,Liver_Control
NA,ENSG00000169139,ENSMUSG00000022674,ENSMMUG00000008223,Liver_Control,NA,ortholog_one2one,ortholog_one2many,NA,74.72283813747228,76.94013303769401,9.999999,9.999999,1,9.999999,9.999999,1,Liver_Control
NA,ENSG00000169174,ENSMUSG00000044254,ENSMMUG00000005736,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,69.04761904761905,88.62889983579639,3.516650173460371,9.999999,0.3516650525125423,0.9794249844353142,1.1452863614510425,0.8551791214857505,Liver_Control
NA,ENSG00000169180,ENSMUSG00000000131,ENSMMUG00000018623,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,91.08940201302546,98.34221432800474,0.011203106835645621,0.3763067983057865,0.029771205001037446,0.0015124025624329274,0.05843384850145221,0.02588230282993154,Liver_Control
NA,ENSG00000169188,ENSMUSG00000025269,ENSMMUG00000008428,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,82.0659062103929,97.62363519588953,1.941079817069397,9.999999,0.1941080011177398,0.019445185840854112,0.0372803221946863,0.521593824734318,Liver_Control
NA,ENSG00000169193,ENSMUSG00000050786,ENSMMUG00000014987,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,81.7966903073286,99.05437352245863,0.06215388166335655,0.822069632887622,0.07560658997344702,0.0038168124275354924,0.01926402467242108,0.1981316205953447,Liver_Control
NA,ENSG00000169203,NA,ENSMMUG00000064246,Liver_Control,NA,NA,ortholog_one2many,NA,NA,41.74378957622991,NA,NA,NA,2.5075917334198454,9.999999,0.25075919841790434,Liver_Control
NA,ENSG00000169217,ENSMUSG00000042502,ENSMMUG00000021844,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,86.7248062015504,96.89018464528668,1.1742061826397407,9.999999,0.11742063000603707,0.31858421997290687,0.5323563251051087,0.5984416920565477,Liver_Control
NA,ENSG00000169220,ENSMUSG00000052087,ENSMMUG00000019807,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.21897810218978,97.00704225352112,0.6116157884124339,1.0183801182769683,0.600577110094458,0.1927198951090469,0.2731124293422059,0.7056430773700587,Liver_Control
NA,ENSG00000169223,ENSMUSG00000021484,ENSMMUG00000016192,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,88.11513463324049,98.69281045751634,1.8590015015544956,1.9850261362653838,0.9365123549718141,0.0028530747884273444,0.04224495616838106,0.06753645990436075,Liver_Control
NA,ENSG00000169230,ENSMUSG00000021486,ENSMMUG00000009046,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,92.12121212121212,97.57575757575758,0.019213888928618417,0.2647608304312662,0.07257073826714137,0.0023474221521038318,0.0912255033689359,0.025732082207432092,Liver_Control
NA,ENSG00000169231,ENSMUSG00000028047,ENSMMUG00000003902,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.10797631487287,98.29327760362243,0.014583752697274736,0.4138193421013876,0.03524183433093771,0.00323625725280876,0.049065445794197964,0.0659579710410264,Liver_Control
NA,ENSG00000169241,ENSMUSG00000027953,ENSMMUG00000013219,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,83.03303303303304,98.34834834834835,0.10779902911387253,0.46391219840295583,0.23236946449129128,0.00416167695353056,0.0446318869250734,0.09324447699280676,Liver_Control
NA,ENSG00000169242,ENSMUSG00000027954,ENSMMUG00000005350,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,86.08414239482201,97.73462783171522,0.08148896190696174,0.371409263012189,0.2194047645609943,0.012068562079482106,0.06344608812733618,0.19021759159147092,Liver_Control
NA,ENSG00000169245,ENSMUSG00000034855,ENSMMUG00000020903,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,74.74747474747475,96.29629629629629,0.19969393306403654,0.7952625795851993,0.2511044002198555,0.025758555931815193,0.0924614582722546,0.278586953019588,Liver_Control
NA,ENSG00000169246,NA,ENSMMUG00000064246,Liver_Control,NA,NA,ortholog_one2many,NA,NA,22.578203834510596,NA,NA,NA,9.999999,9.999999,1,Liver_Control
NA,ENSG00000169249,ENSMUSG00000121808,ENSMMUG00000058131,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,NA,94.7296372347707,NA,NA,NA,1.1190986390073605,1.9460959644787077,0.5750480240614078,Liver_Control
NA,ENSG00000169251,ENSMUSG00000027787,ENSMMUG00000009564,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,86.54088050314465,97.9245283018868,0.033972012636431015,0.35516828360993175,0.09565046825448306,0.01351008519472038,0.041535964703684876,0.3252623429141596,Liver_Control
NA,ENSG00000169252,ENSMUSG00000045730,ENSMMUG00000002214,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.88464598249801,97.59615384615384,0.1501693319540479,0.6283436945797869,0.2389923432819289,0.1166205678052245,0.18948761432834643,0.6154521931082154,Liver_Control
NA,ENSG00000169288,ENSMUSG00000029486,NA,Liver_Control,NA,ortholog_one2one,NA,NA,80.811078140455,NA,1.1535879931311828,2.2973309142625955,0.5021427196096672,NA,NA,NA,Liver_Control
NA,ENSG00000169359,ENSMUSG00000027822,ENSMMUG00000040085,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,87.59830611010284,98.36660617059891,0.4796754655758776,1.0416520294814822,0.46049491768825374,0.44601255743219415,0.6639909595357498,0.6717148042859467,Liver_Control
NA,ENSG00000169371,ENSMUSG00000055334,ENSMMUG00000004784,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,88.52157943067034,97.50692520775624,1.0395860476829553,1.703663732585944,0.610206126830555,0.011916143543197075,0.06115053135858565,0.1948657399773195,Liver_Control
NA,ENSG00000169372,ENSMUSG00000045867,ENSMMUG00000012670,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,86.66666666666667,97.5,0.0502426187332113,0.4968953708457291,0.10111307466539089,0.016913637182223547,0.04070334216408432,0.4155343586784809,Liver_Control
NA,ENSG00000169375,ENSMUSG00000042557,ENSMMUG00000009281,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.283190439075085,98.38415428720354,0.7116930355131464,1.31603741577181,0.5407848036719862,0.12167241246495919,0.19650345773358646,0.6191871322178922,Liver_Control
NA,ENSG00000169398,ENSMUSG00000022607,ENSMMUG00000002336,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.70191431175934,95.0920245398773,0.11710589282619915,0.5008686548481687,0.2338055929287453,3.1395686658376043,9.999999,0.3139568979794502,Liver_Control
NA,ENSG00000169413,ENSMUSG00000021880,ENSMMUG00000001657,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,74.24242424242425,96.6887417218543,1.5985065324023418,9.999999,0.15985066922530108,0.023419658168945236,0.05341565387562376,0.4384418512123241,Liver_Control
NA,ENSG00000169429,NA,ENSMMUG00000060156,Liver_Control,NA,NA,ortholog_one2one,NA,NA,93.79084967320262,NA,NA,NA,0.038477478088557726,0.09021664234111294,0.4265008881961352,Liver_Control
NA,ENSG00000169442,ENSMUSG00000000682,ENSMMUG00000010240,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,55.26315789473684,91.39784946236558,1.5542096273693033,1.5581400219187986,0.9974775087641641,0.3527128765992296,0.6464642934972331,0.5456030288867597,Liver_Control
NA,ENSG00000169490,ENSMUSG00000031556,ENSMMUG00000056131,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,58.29596412556054,98.91472868217055,1.1217144099923027,9.999999,0.11217145221637548,0.004324173055374541,0.026657853930503638,0.16221009638088468,Liver_Control
NA,ENSG00000169508,ENSMUSG00000051212,ENSMMUG00000012338,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,80.93922651933701,98.61878453038673,1.8466392588148213,9.999999,0.18466394434787656,0.0035432159483081115,0.04554140480935363,0.07780207841942503,Liver_Control
NA,ENSG00000169554,ENSMUSG00000026872,ENSMMUG00000016845,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,87.98962386511025,97.25806451612904,1.9832573644248437,9.999999,0.19832575627506,0.928733404623393,1.392922467176465,0.6667516868372363,Liver_Control
NA,ENSG00000169562,ENSMUSG00000047797,ENSMMUG00000000669,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,92.37089201877934,97.88732394366197,0.006117979673319766,0.3245789867798573,0.018848970273818832,0,0.0673498068509373,0,Liver_Control
NA,ENSG00000169564,ENSMUSG00000051695,ENSMMUG00000038295,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,94.11764705882354,99.71988795518207,0,0.28379927166860514,0,0,0.008171246751205646,0,Liver_Control
NA,ENSG00000169567,ENSMUSG00000020267,ENSMMUG00000009985,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,88.71391076115485,98.68766404199475,0.026730372931212592,0.4761245393387963,0.05614155693032247,0.004000021349538324,0.031936382675162106,0.1252496686999327,Liver_Control
NA,ENSG00000169592,ENSMUSG00000030689,ENSMMUG00000020276,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,37.084398976982094,97.00680272108843,9.999999,9.999999,1,0.11836484526707401,0.2288957489725812,0.5171124662575215,Liver_Control
NA,ENSG00000169599,ENSMUSG00000029993,ENSMMUG00000059210,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.04118404118404,93.0718954248366,1.3545523839651765,9.999999,0.13545525194204283,2.1090098383023204,9.999999,0.2109010049203325,Liver_Control
NA,ENSG00000169609,ENSMUSG00000025102,NA,Liver_Control,NA,ortholog_one2one,NA,NA,55.15873015873016,NA,2.3186663190647856,9.999999,0.23186665509314405,NA,NA,NA,Liver_Control
NA,ENSG00000169612,ENSMUSG00000038646,ENSMMUG00000050617,Liver_Control,NA,ortholog_many2many,ortholog_one2many,NA,84.44444444444444,98.8795518207283,0.21137188220620104,0.6640303541377219,0.31831659635601817,0.0031813632205837184,0.04273608942420731,0.07444207608714137,Liver_Control
NA,ENSG00000169627,ENSMUSG00000047721,ENSMMUG00000007331,Liver_Control,NA,ortholog_one2many,ortholog_one2many,NA,50.108932461873636,96.51416122004358,9.999999,9.999999,1,0.031991543301937486,0.04972449482555072,0.643375934017509,Liver_Control
NA,ENSG00000169660,ENSMUSG00000039307,ENSMMUG00000019221,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,62.34357224118316,79.06712172923777,0.48714115361388116,1.2928801684824398,0.3767875519242274,0.27223366733101256,0.39080680152711744,0.696593985230635,Liver_Control
NA,ENSG00000169682,ENSMUSG00000030741,ENSMMUG00000006922,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,81.01045296167247,88.78153515834676,2.478459278524528,9.999999,0.24784595263704803,0.04522689079641225,0.10456061525146071,0.43254231708224794,Liver_Control
NA,ENSG00000169683,ENSMUSG00000025145,ENSMMUG00000010892,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.30203676105316,96.96969696969697,0.0960546803230022,0.43363954959447115,0.2215081175433148,0.013088676876991735,0.0738002541528617,0.17735273444832986,Liver_Control
NA,ENSG00000169688,NA,NA,Liver_Control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liver_Control
NA,ENSG00000169689,NA,ENSMMUG00000050845,Liver_Control,NA,NA,ortholog_one2one,NA,NA,40.26402640264026,NA,NA,NA,9.999999,9.999999,1,Liver_Control
NA,ENSG00000169692,ENSMUSG00000026922,ENSMMUG00000020990,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,80.64516129032258,80.96304591265398,0.1335809515453774,0.5674447150641007,0.23540786969931973,0.16590627271051023,0.3036205530269105,0.5464263570319156,Liver_Control
NA,ENSG00000169696,ENSMUSG00000025142,ENSMMUG00000010887,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,66.46586345381526,70.3601108033241,0.8039516277475569,1.3847329504652324,0.5805824346690466,2.1003630316739414,9.999999,0.21003632417102655,Liver_Control
NA,ENSG00000169710,ENSMUSG00000025153,ENSMMUG00000012811,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,80.65499867409176,92.16446858029481,0.7323937486543485,1.3013697982313124,0.5627868032973736,2.8589491381649674,9.999999,0.28589494240599095,Liver_Control
NA,ENSG00000169714,ENSMUSG00000030057,ENSMMUG00000058753,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,94.44444444444444,98.33333333333333,0.6614950564193212,1.2079401502658784,0.5476223770471742,0.6384538039969456,0.7308534650578099,0.8735729315403115,Liver_Control
NA,ENSG00000169715,NA,NA,Liver_Control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liver_Control
NA,ENSG00000169718,ENSMUSG00000025155,ENSMMUG00000012803,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,83.85093167701864,91.05914718019257,0.33665188880112684,1.0077265943033866,0.3340706603400151,0.15093224483091108,0.2809810877587201,0.5371615792181621,Liver_Control
NA,ENSG00000169727,ENSMUSG00000025156,ENSMMUG00000012800,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,81.60714285714286,96.25,9.999999,9.999999,1,0.8076003722802212,0.9184334945740436,0.8793237366139122,Liver_Control
NA,ENSG00000169733,ENSMUSG00000025158,ENSMMUG00000012799,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,79.87987987987988,82.19533275713052,1.5326355000522218,1.9075325600016022,0.8034649222715939,9.999999,2.3626269039402628,4.2325764526436815,Liver_Control
NA,ENSG00000169738,ENSMUSG00000039450,ENSMMUG00000059256,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,82.72108843537416,95.64625850340136,0.09141340830556836,0.5442062055125843,0.16797568160669296,0.03047169521539879,0.0723373348611811,0.4212443722716004,Liver_Control
NA,ENSG00000169740,ENSMUSG00000059689,ENSMMUG00000062844,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,83.33333333333333,99.02676399026764,2.3793905646361075,9.999999,0.23793908025751875,0.0013877470783192538,0.030316090463687155,0.045775924833761396,Liver_Control
NA,ENSG00000169750,ENSMUSG00000018012,ENSMMUG00000010895,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,89.46459412780656,96.89119170984456,0,0.49648635979019173,0,0,0.11797702486900757,0,Liver_Control
NA,ENSG00000169756,NA,NA,Liver_Control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liver_Control
NA,ENSG00000169762,ENSMUSG00000046985,ENSMMUG00000001747,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.25821596244131,70.67003792667509,1.5285303461893682,9.999999,0.1528530499042418,9.999999,9.999999,1,Liver_Control
NA,ENSG00000169764,ENSMUSG00000001891,ENSMMUG00000008770,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.21879021879022,96.71814671814671,2.04682360499881,9.999999,0.20468238096811908,2.073737385221664,9.999999,0.2073737592595423,Liver_Control
NA,ENSG00000169813,ENSMUSG00000042079,ENSMMUG00000020982,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,91.58653846153847,98.71794871794872,0.009043157692737006,0.3825007608570843,0.02364219530563456,0,0.038357234622540856,0,Liver_Control
NA,ENSG00000169814,ENSMUSG00000021900,ENSMMUG00000020762,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,81.5509693558474,88.55981416957027,2.426306644566238,9.999999,0.24263068871969265,2.445838345972758,9.999999,0.2445838590556617,Liver_Control
NA,ENSG00000169826,ENSMUSG00000042042,ENSMMUG00000015405,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.48496009821977,98.46531614487415,0.038086452400915315,0.29754898489875276,0.1280006127860763,0.0042786834916218085,0.04788036073524129,0.08936197275708029,Liver_Control
NA,ENSG00000169856,ENSMUSG00000043013,ENSMMUG00000001425,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,93.8483547925608,98.99856938483548,0.005300627285539402,0.23952050990445167,0.02213016032595247,0.0022270848583185207,0.03363998494917662,0.06620350341069435,Liver_Control
NA,ENSG00000169857,ENSMUSG00000003604,ENSMMUG00000005278,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,76.21671258034894,94.5821854912764,1.28997654742188,3.494497107951881,0.3691451180447344,1.1221730514220245,9.999999,0.11221731636393407,Liver_Control
NA,ENSG00000169871,ENSMUSG00000043279,ENSMMUG00000017366,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,76.88243064729194,95.54673721340389,0.5710478254763618,1.32258356455046,0.43176691498541214,0.014179377575433229,0.12427128983925455,0.11410018833613392,Liver_Control
NA,ENSG00000169895,ENSMUSG00000031357,ENSMMUG00000019363,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,80.01816530426885,98.48914069877243,1.6083965351604186,9.999999,0.1608396696000088,0.005463585503170988,0.033697726257383244,0.16213513818232483,Liver_Control
NA,ENSG00000169902,ENSMUSG00000034118,ENSMMUG00000001744,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,89.21832884097034,95.93280282935456,0.01729001272066708,0.4901995840665315,0.03527137370708258,0.01760102180145619,0.06569016410288611,0.26793998830462484,Liver_Control
