HumanEnsembl,Orthologue,OrthoType,PercId
ENSG00000179218,ENSMUSG00000003814,ortholog_one2one,94.2446
ENSG00000179222,ENSMUSG00000025151,ortholog_one2one,87.5321
ENSG00000179262,ENSMUSG00000003813,ortholog_one2one,94.7658
ENSG00000179271,ENSMUSG00000033751,ortholog_one2one,73.8739
ENSG00000179295,ENSMUSG00000043733,ortholog_one2one,99.4941
ENSG00000179304,ENSMUSG00000041353,ortholog_one2many,53.0516
ENSG00000179335,ENSMUSG00000032316,ortholog_one2one,98.7755
ENSG00000179387,ENSMUSG00000035151,ortholog_one2one,87.0307
ENSG00000179456,ENSMUSG00000063659,ortholog_one2one,99.435
ENSG00000179526,ENSMUSG00000022552,ortholog_one2one,72.8682
ENSG00000179604,ENSMUSG00000041598,ortholog_one2one,77.2472
ENSG00000179632,ENSMUSG00000022553,ortholog_one2one,94.5312
ENSG00000179636,ENSMUSG00000008813,ortholog_one2one,84.1176
ENSG00000179761,ENSMUSG00000017453,ortholog_one2one,81.0256
ENSG00000179776,ENSMUSG00000031871,ortholog_one2one,75.3827
ENSG00000179820,ENSMUSG00000068566,ortholog_one2one,83.8509
ENSG00000179833,ENSMUSG00000049800,ortholog_one2one,85.9873
ENSG00000179862,ENSMUSG00000070803,ortholog_one2one,77.7174
ENSG00000179912,ENSMUSG00000025404,ortholog_one2one,95.6566
ENSG00000179918,ENSMUSG00000049091,ortholog_one2one,90.1786
ENSG00000179922,ENSMUSG00000043290,ortholog_one2one,77.3994
ENSG00000179933,ENSMUSG00000040822,ortholog_one2one,83.5714
ENSG00000179950,ENSMUSG00000002524,ortholog_one2one,98.7478
ENSG00000179958,ENSMUSG00000042462,ortholog_one2one,75.8824
ENSG00000179965,ENSMUSG00000054716,ortholog_one2one,95.8991
ENSG00000180011,ENSMUSG00000049090,ortholog_one2one,88.0637
ENSG00000180089,ENSMUSG00000045282,ortholog_one2one,65.9292
ENSG00000180104,ENSMUSG00000034152,ortholog_one2one,96.2416
ENSG00000180182,ENSMUSG00000064127,ortholog_one2one,96.6988
ENSG00000180185,ENSMUSG00000045316,ortholog_one2one,87.7828
ENSG00000180190,ENSMUSG00000050052,ortholog_one2one,75.1351
ENSG00000180198,ENSMUSG00000028896,ortholog_one2one,93.8242
ENSG00000180210,ENSMUSG00000027249,ortholog_one2one,81.0289
ENSG00000180228,ENSMUSG00000002731,ortholog_one2one,98.0831
ENSG00000180233,ENSMUSG00000058446,ortholog_one2one,81.405
ENSG00000180304,ENSMUSG00000040652,ortholog_one2one,99.4709
ENSG00000180346,ENSMUSG00000049232,ortholog_one2one,88.1905
ENSG00000180353,ENSMUSG00000022831,ortholog_one2one,82.0988
ENSG00000180370,ENSMUSG00000022781,ortholog_one2one,97.1374
ENSG00000180398,ENSMUSG00000024150,ortholog_one2one,82.1918
ENSG00000180425,ENSMUSG00000042293,ortholog_one2one,63.4146
ENSG00000180432,ENSMUSG00000050445,ortholog_one2one,74.8503
ENSG00000180535,ENSMUSG00000052271,ortholog_one2one,82.0106
ENSG00000180596,ENSMUSG00000058385,ortholog_one2one,100
ENSG00000180694,ENSMUSG00000043252,ortholog_one2one,89.4737
ENSG00000180745,ENSMUSG00000050866,ortholog_one2one,73.0089
ENSG00000180767,ENSMUSG00000056643,ortholog_one2one,77.7126
ENSG00000180817,ENSMUSG00000020089,ortholog_one2one,94.1176
ENSG00000180822,ENSMUSG00000071451,ortholog_one2one,89.4309
ENSG00000180875,ENSMUSG00000050069,ortholog_one2one,95.2381
ENSG00000180900,ENSMUSG00000022568,ortholog_one2one,87.0695
ENSG00000180902,ENSMUSG00000073609,ortholog_one2one,80.6142
ENSG00000180921,ENSMUSG00000046761,ortholog_one2one,86.7684
ENSG00000180957,ENSMUSG00000050017,ortholog_one2one,95.941
ENSG00000180992,ENSMUSG00000023939,ortholog_one2one,84.8276
ENSG00000181026,ENSMUSG00000030609,ortholog_one2one,72.3077
ENSG00000181027,ENSMUSG00000048920,ortholog_one2one,93.7374
ENSG00000181029,ENSMUSG00000040236,ortholog_one2one,98.9362
ENSG00000181035,ENSMUSG00000002346,ortholog_one2one,92.1384
ENSG00000181038,ENSMUSG00000090266,ortholog_one2one,89.4737
ENSG00000181090,ENSMUSG00000036893,ortholog_one2one,88.7519
ENSG00000181192,ENSMUSG00000025815,ortholog_one2one,88.0305
ENSG00000181392,ENSMUSG00000019737,ortholog_one2one,66.0891
ENSG00000181396,ENSMUSG00000025169,ortholog_one2one,84.0125
ENSG00000181404,ENSMUSG00000024101,ortholog_one2many,83.871
ENSG00000181444,ENSMUSG00000068551,ortholog_one2one,84.5378
ENSG00000181458,ENSMUSG00000022754,ortholog_one2many,64.7273
ENSG00000181513,ENSMUSG00000056938,ortholog_one2one,64.5902
ENSG00000181555,ENSMUSG00000044791,ortholog_one2one,80.7722
ENSG00000181610,ENSMUSG00000023723,ortholog_one2one,69.4737
ENSG00000181625,ENSMUSG00000059772,ortholog_one2many,76.3636
ENSG00000181704,ENSMUSG00000047694,ortholog_one2one,83.4746
ENSG00000181744,ENSMUSG00000045414,ortholog_one2one,97.6744
ENSG00000181788,ENSMUSG00000036432,ortholog_one2one,97.5309
ENSG00000181789,ENSMUSG00000030058,ortholog_one2one,97.254
ENSG00000181817,ENSMUSG00000050188,ortholog_one2one,88.6179
ENSG00000181830,ENSMUSG00000049922,ortholog_one2one,87.6374
ENSG00000181852,ENSMUSG00000025373,ortholog_one2one,99.6845
ENSG00000181904,ENSMUSG00000045767,ortholog_one2one,93.617
ENSG00000181924,ENSMUSG00000044881,ortholog_one2one,87.3563
ENSG00000181929,ENSMUSG00000067713,ortholog_one2one,96.9789
ENSG00000181991,ENSMUSG00000030611,ortholog_one2one,71.134
ENSG00000182004,ENSMUSG00000090553,ortholog_one2one,100
ENSG00000182022,ENSMUSG00000030930,ortholog_one2one,92.5134
ENSG00000182054,ENSMUSG00000030541,ortholog_one2one,95.1327
ENSG00000182087,ENSMUSG00000013858,ortholog_one2one,81.2903
ENSG00000182093,ENSMUSG00000023147,ortholog_one2one,93.1034
ENSG00000182095,ENSMUSG00000039477,ortholog_one2one,49.3261
ENSG00000182107,ENSMUSG00000034435,ortholog_one2one,90.3134
ENSG00000182108,ENSMUSG00000038055,ortholog_one2one,94.7368
ENSG00000182149,ENSMUSG00000031729,ortholog_one2one,94.5355
ENSG00000182154,ENSMUSG00000036850,ortholog_one2one,75.9124
ENSG00000182156,ENSMUSG00000046697,ortholog_one2one,75.9825
ENSG00000182158,ENSMUSG00000038648,ortholog_one2one,91.1538
ENSG00000182179,ENSMUSG00000032596,ortholog_one2one,72.8261
ENSG00000182180,ENSMUSG00000049960,ortholog_one2one,89.781
ENSG00000182196,ENSMUSG00000029404,ortholog_one2one,81.4346
ENSG00000182199,ENSMUSG00000025403,ortholog_one2one,93.8492
ENSG00000182220,ENSMUSG00000031007,ortholog_one2one,93.7143
ENSG00000182224,ENSMUSG00000044795,ortholog_one2one,83.3333
ENSG00000182287,ENSMUSG00000031367,ortholog_one2one,90
ENSG00000182326,ENSMUSG00000079343,ortholog_one2many,74.564
ENSG00000182327,ENSMUSG00000046811,ortholog_one2one,64.6048
ENSG00000182362,ENSMUSG00000033126,ortholog_one2one,76.0479
ENSG00000182400,ENSMUSG00000020993,ortholog_one2one,97.4684
ENSG00000182446,ENSMUSG00000039703,ortholog_one2one,97.2039
ENSG00000182463,ENSMUSG00000047907,ortholog_one2one,90.4255
ENSG00000182472,ENSMUSG00000054083,ortholog_one2one,86.0918
ENSG00000182473,ENSMUSG00000020792,ortholog_one2one,96.1988
ENSG00000182511,ENSMUSG00000053158,ortholog_one2one,90.6326
ENSG00000182512,ENSMUSG00000021102,ortholog_one2one,91.0828
ENSG00000182541,ENSMUSG00000020451,ortholog_one2one,93.1034
ENSG00000182544,ENSMUSG00000045665,ortholog_one2one,96.2222
ENSG00000182551,ENSMUSG00000020629,ortholog_one2one,83.7989
ENSG00000182552,ENSMUSG00000031568,ortholog_one2one,90.9574
ENSG00000182566,ENSMUSG00000074491,ortholog_one2one,64.1638
ENSG00000182568,ENSMUSG00000023927,ortholog_one2one,98.2962
ENSG00000182578,ENSMUSG00000024621,ortholog_one2one,75.1029
ENSG00000182606,ENSMUSG00000032536,ortholog_one2one,91.9202
ENSG00000182628,ENSMUSG00000020492,ortholog_one2one,76.8595
ENSG00000182670,ENSMUSG00000040785,ortholog_one2one,75.2099
ENSG00000182704,ENSMUSG00000049580,ortholog_one2one,84.4193
ENSG00000182712,ENSMUSG00000090110,ortholog_one2one,88.2353
ENSG00000182718,ENSMUSG00000032231,ortholog_one2one,97.6401
ENSG00000182809,ENSMUSG00000006356,ortholog_one2one,92.7885
ENSG00000182827,ENSMUSG00000026499,ortholog_one2one,88.8258
ENSG00000182831,ENSMUSG00000022507,ortholog_one2one,98.5455
ENSG00000182853,ENSMUSG00000020830,ortholog_one2one,70.7921
ENSG00000182858,ENSMUSG00000035845,ortholog_one2one,79.0984
ENSG00000182872,ENSMUSG00000031060,ortholog_one2one,96.129
ENSG00000182899,ENSMUSG00000060636,ortholog_one2one,99.0909
ENSG00000182902,ENSMUSG00000004902,ortholog_one2one,87.9365
ENSG00000182903,ENSMUSG00000070709,ortholog_one2one,31.4193
ENSG00000182919,ENSMUSG00000031938,ortholog_one2one,87.9365
ENSG00000182923,ENSMUSG00000032534,ortholog_one2one,81.3656
ENSG00000182934,ENSMUSG00000032042,ortholog_one2one,97.0219
ENSG00000182944,ENSMUSG00000009079,ortholog_one2one,97.7134
ENSG00000182957,ENSMUSG00000021990,ortholog_one2one,70.556
ENSG00000182985,ENSMUSG00000032076,ortholog_one2one,98.7261
ENSG00000183011,ENSMUSG00000059278,ortholog_one2one,95.2
ENSG00000183020,ENSMUSG00000002957,ortholog_one2one,97.3376
ENSG00000183044,ENSMUSG00000057880,ortholog_one2one,91.2
ENSG00000183077,ENSMUSG00000017718,ortholog_one2one,70.297
ENSG00000183098,ENSMUSG00000058571,ortholog_one2one,96.7568
ENSG00000183207,ENSMUSG00000003868,ortholog_one2one,99.568
ENSG00000183255,ENSMUSG00000009291,ortholog_one2one,71.1111
ENSG00000183258,ENSMUSG00000021494,ortholog_one2one,98.8746
ENSG00000183283,ENSMUSG00000000346,ortholog_one2one,99.4048
ENSG00000183291,ENSMUSG00000037072,ortholog_one2one,90.9091
ENSG00000183336,ENSMUSG00000047721,ortholog_one2many,87.2093
ENSG00000183401,ENSMUSG00000006241,ortholog_one2one,74.4108
ENSG00000183421,ENSMUSG00000005251,ortholog_one2one,90.5612
ENSG00000183431,ENSMUSG00000028902,ortholog_one2one,99.2016
ENSG00000183495,ENSMUSG00000029505,ortholog_one2one,83.7656
ENSG00000183513,ENSMUSG00000026112,ortholog_one2one,82.4324
ENSG00000183520,ENSMUSG00000028907,ortholog_one2one,90.5138
ENSG00000183527,ENSMUSG00000022913,ortholog_one2one,85.0694
ENSG00000183549,ENSMUSG00000030972,ortholog_one2one,86.1831
ENSG00000183576,ENSMUSG00000056770,ortholog_one2one,92.2559
ENSG00000183597,ENSMUSG00000013539,ortholog_one2one,87.6812
ENSG00000183605,ENSMUSG00000063698,ortholog_one2one,56.9733
ENSG00000183615,ENSMUSG00000050493,ortholog_one2one,85.8896
ENSG00000183617,ENSMUSG00000034932,ortholog_one2one,68.1159
ENSG00000183624,ENSMUSG00000030060,ortholog_one2one,83.8983
ENSG00000183628,ENSMUSG00000003531,ortholog_one2many,83.1818
ENSG00000183648,ENSMUSG00000113902,ortholog_one2one,74.1379
ENSG00000183655,ENSMUSG00000055652,ortholog_one2one,94.9066
ENSG00000183684,ENSMUSG00000025134,ortholog_one2many,93.5606
ENSG00000183722,ENSMUSG00000048332,ortholog_one2one,97
ENSG00000183726,ENSMUSG00000028822,ortholog_one2one,94.2675
ENSG00000183735,ENSMUSG00000020115,ortholog_one2one,94.1015
ENSG00000183747,ENSMUSG00000030945,ortholog_many2many,75.7366
ENSG00000183801,ENSMUSG00000051041,ortholog_one2one,46.7662
ENSG00000183828,ENSMUSG00000002804,ortholog_one2one,82.4324
ENSG00000183864,ENSMUSG00000048546,ortholog_one2one,89.8256
ENSG00000183891,ENSMUSG00000066637,ortholog_one2one,74.8344
ENSG00000183955,ENSMUSG00000049327,ortholog_one2one,83.5227
ENSG00000183963,ENSMUSG00000020439,ortholog_one2one,78.9071
ENSG00000183978,ENSMUSG00000017188,ortholog_one2one,82.0755
ENSG00000184007,ENSMUSG00000028788,ortholog_one2one,100
ENSG00000184012,ENSMUSG00000000385,ortholog_one2one,78.0488
ENSG00000184014,ENSMUSG00000035901,ortholog_one2one,97.7467
ENSG00000184047,ENSMUSG00000029433,ortholog_one2one,84.9372
ENSG00000184060,ENSMUSG00000020709,ortholog_one2one,84.5144
ENSG00000184076,ENSMUSG00000059534,ortholog_one2one,84.127
ENSG00000184110,ENSMUSG00000030738,ortholog_one2many,96.7141
ENSG00000184113,ENSMUSG00000041378,ortholog_one2one,91.7431
ENSG00000184117,ENSMUSG00000034285,ortholog_one2one,94.3662
ENSG00000184162,ENSMUSG00000071078,ortholog_one2one,82.7338
ENSG00000184164,ENSMUSG00000023272,ortholog_one2one,74.7875
ENSG00000184182,ENSMUSG00000034343,ortholog_one2one,96.7568
ENSG00000184205,ENSMUSG00000041096,ortholog_one2one,71.2843
ENSG00000184207,ENSMUSG00000043445,ortholog_one2one,90.6542
ENSG00000184216,ENSMUSG00000031392,ortholog_one2one,81.0393
ENSG00000184220,ENSMUSG00000022748,ortholog_one2one,82.4373
ENSG00000184227,ENSMUSG00000021228,ortholog_many2many,76.7221
ENSG00000184232,ENSMUSG00000032014,ortholog_one2one,86.4469
ENSG00000184277,ENSMUSG00000078681,ortholog_one2one,87.0445
ENSG00000184281,ENSMUSG00000045752,ortholog_one2one,61.0942
ENSG00000184374,ENSMUSG00000038591,ortholog_one2one,88.8087
ENSG00000184402,ENSMUSG00000039086,ortholog_one2one,91.1616
ENSG00000184432,ENSMUSG00000032458,ortholog_one2one,98.234
ENSG00000184436,ENSMUSG00000022760,ortholog_one2one,92.8803
ENSG00000184470,ENSMUSG00000075704,ortholog_one2one,84.1603
ENSG00000184500,ENSMUSG00000022912,ortholog_one2one,79.5858
ENSG00000184508,ENSMUSG00000030532,ortholog_one2one,95.5307
ENSG00000184517,ENSMUSG00000055835,ortholog_one2one,85.7494
ENSG00000184557,ENSMUSG00000053113,ortholog_one2one,96.8889
ENSG00000184575,ENSMUSG00000034667,ortholog_one2one,95.1143
ENSG00000184640,ENSMUSG00000059248,ortholog_one2one,89.9317
ENSG00000184731,ENSMUSG00000036136,ortholog_one2one,62.9283
ENSG00000184743,ENSMUSG00000024759,ortholog_one2one,94.6396
ENSG00000184752,ENSMUSG00000020022,ortholog_one2one,88.9655
ENSG00000184787,ENSMUSG00000009293,ortholog_one2one,100
ENSG00000184831,ENSMUSG00000079508,ortholog_one2one,82.8283
ENSG00000184840,ENSMUSG00000058569,ortholog_one2one,93.617
ENSG00000184857,ENSMUSG00000043140,ortholog_one2one,71.3615
ENSG00000184863,ENSMUSG00000048271,ortholog_one2one,87.094
ENSG00000184887,ENSMUSG00000002803,ortholog_one2one,90.8922
ENSG00000184897,ENSMUSG00000044927,ortholog_one2one,66.6667
ENSG00000184900,ENSMUSG00000020265,ortholog_one2one,89.3204
ENSG00000184903,ENSMUSG00000056899,ortholog_one2one,91.4286
ENSG00000184924,ENSMUSG00000096199,ortholog_one2one,89.2857
ENSG00000184990,ENSMUSG00000064326,ortholog_one2one,70.8571
ENSG00000185010,ENSMUSG00000031196,ortholog_one2one,72.6925
ENSG00000185022,ENSMUSG00000042622,ortholog_one2one,87.8049
ENSG00000185024,ENSMUSG00000011158,ortholog_one2one,89.6603
ENSG00000185033,ENSMUSG00000030539,ortholog_one2one,82.9152
ENSG00000185043,ENSMUSG00000030538,ortholog_one2one,93.7173
ENSG00000185049,ENSMUSG00000029111,ortholog_one2one,95.6439
ENSG00000185085,ENSMUSG00000071652,ortholog_one2one,95.2895
ENSG00000185100,ENSMUSG00000011148,ortholog_one2one,96.7177
ENSG00000185127,ENSMUSG00000050088,ortholog_one2one,73.2984
ENSG00000185187,ENSMUSG00000025494,ortholog_one2one,81.4634
ENSG00000185189,ENSMUSG00000075590,ortholog_one2one,95.01
ENSG00000185201,ENSMUSG00000060591,ortholog_many2many,64.3939
ENSG00000185222,ENSMUSG00000042712,ortholog_one2one,74.0385
ENSG00000185236,ENSMUSG00000077450,ortholog_one2one,99.0826
ENSG00000185262,ENSMUSG00000050628,ortholog_one2one,90.2439
ENSG00000185298,ENSMUSG00000049957,ortholog_one2one,69.5502
ENSG00000185324,ENSMUSG00000033862,ortholog_one2one,96.9444
ENSG00000185339,ENSMUSG00000020432,ortholog_one2one,73.5363
ENSG00000185340,ENSMUSG00000034201,ortholog_one2one,86.7841
ENSG00000185359,ENSMUSG00000025793,ortholog_one2one,93.4363
ENSG00000185437,ENSMUSG00000040666,ortholog_one2one,62.5
ENSG00000185475,ENSMUSG00000118346,ortholog_one2one,80.3653
ENSG00000185504,ENSMUSG00000025384,ortholog_one2one,72.8717
ENSG00000185515,ENSMUSG00000031201,ortholog_one2many,97.2509
ENSG00000185591,ENSMUSG00000001280,ortholog_one2one,95.0318
ENSG00000185608,ENSMUSG00000022706,ortholog_one2one,75.2427
ENSG00000185619,ENSMUSG00000033623,ortholog_one2one,97.5207
ENSG00000185624,ENSMUSG00000025130,ortholog_one2one,93.7008
ENSG00000185633,ENSMUSG00000040280,ortholog_one2one,94.2529
ENSG00000185650,ENSMUSG00000021127,ortholog_one2one,98.5207
ENSG00000185658,ENSMUSG00000022914,ortholog_one2one,77.8757
ENSG00000185716,ENSMUSG00000046096,ortholog_one2one,100
ENSG00000185721,ENSMUSG00000020457,ortholog_one2one,99.7275
ENSG00000185722,ENSMUSG00000020790,ortholog_one2one,95.0385
ENSG00000185728,ENSMUSG00000047213,ortholog_one2one,98.8034
ENSG00000185787,ENSMUSG00000062270,ortholog_one2one,100
ENSG00000185808,ENSMUSG00000022940,ortholog_one2one,90.2985
ENSG00000185813,ENSMUSG00000025137,ortholog_one2one,91.5167
ENSG00000185825,ENSMUSG00000002015,ortholog_one2one,90.6504
ENSG00000185829,ENSMUSG00000062421,ortholog_one2many,43.5028
ENSG00000185875,ENSMUSG00000048550,ortholog_one2one,82.638
ENSG00000185883,ENSMUSG00000024121,ortholog_one2one,90.9677
ENSG00000185885,ENSMUSG00000060591,ortholog_many2many,60.8
ENSG00000185896,ENSMUSG00000031447,ortholog_one2one,66.4269
ENSG00000185909,ENSMUSG00000032609,ortholog_one2one,97.7401
ENSG00000185946,ENSMUSG00000027981,ortholog_one2one,88.7814
ENSG00000185950,ENSMUSG00000038894,ortholog_one2one,85.0523
ENSG00000186010,ENSMUSG00000036199,ortholog_one2one,83.3333
ENSG00000186063,ENSMUSG00000042901,ortholog_one2one,97.7124
ENSG00000186088,ENSMUSG00000039934,ortholog_one2one,74.9415
ENSG00000186115,ENSMUSG00000073424,ortholog_one2many,80.3846
ENSG00000186132,ENSMUSG00000026388,ortholog_one2one,83.3333
ENSG00000186153,ENSMUSG00000004637,ortholog_one2one,93.7198
ENSG00000186184,ENSMUSG00000029642,ortholog_one2one,90.2256
ENSG00000186187,ENSMUSG00000033545,ortholog_one2one,99.1189
ENSG00000186204,ENSMUSG00000063929,ortholog_many2many,42.5573
ENSG00000186205,ENSMUSG00000026621,ortholog_one2one,79.5252
ENSG00000186212,ENSMUSG00000045314,ortholog_one2one,64.691
ENSG00000186222,ENSMUSG00000060708,ortholog_one2one,77.4194
ENSG00000186298,ENSMUSG00000004455,ortholog_one2one,99.6904
ENSG00000186318,ENSMUSG00000032086,ortholog_one2one,96.4072
ENSG00000186350,ENSMUSG00000015846,ortholog_one2one,98.4848
ENSG00000186352,ENSMUSG00000050914,ortholog_one2one,76.5823
ENSG00000186395,ENSMUSG00000019761,ortholog_one2one,80.9931
ENSG00000186432,ENSMUSG00000027782,ortholog_one2one,98.8484
ENSG00000186468,ENSMUSG00000049517,ortholog_one2one,100
ENSG00000186469,ENSMUSG00000043004,ortholog_one2one,100
ENSG00000186480,ENSMUSG00000045294,ortholog_one2one,79.4224
ENSG00000186501,ENSMUSG00000028857,ortholog_one2one,94.2308
ENSG00000186522,ENSMUSG00000019917,ortholog_one2one,79.9559
ENSG00000186529,ENSMUSG00000003484,ortholog_one2one,80.9615
ENSG00000186575,ENSMUSG00000009073,ortholog_one2one,98.4874
ENSG00000186577,ENSMUSG00000062753,ortholog_one2one,96.0784
ENSG00000186591,ENSMUSG00000039159,ortholog_one2one,100
ENSG00000186635,ENSMUSG00000032812,ortholog_one2one,90.4828
ENSG00000186654,ENSMUSG00000036106,ortholog_one2one,88.6598
ENSG00000186660,ENSMUSG00000024695,ortholog_one2one,91.7544
ENSG00000186732,ENSMUSG00000041708,ortholog_one2one,98.1595
ENSG00000186812,ENSMUSG00000024276,ortholog_one2one,83.3333
ENSG00000186866,ENSMUSG00000020260,ortholog_one2one,92.5408
ENSG00000186907,ENSMUSG00000050896,ortholog_one2one,95
ENSG00000186910,ENSMUSG00000063232,ortholog_one2one,75.3555
ENSG00000186918,ENSMUSG00000034522,ortholog_one2one,81.6764
ENSG00000186951,ENSMUSG00000022383,ortholog_one2one,92.3077
ENSG00000187017,ENSMUSG00000028943,ortholog_one2one,76.5808
ENSG00000187024,ENSMUSG00000053746,ortholog_one2one,79.4393
ENSG00000187045,ENSMUSG00000016942,ortholog_one2one,83.5411
ENSG00000187048,ENSMUSG00000066072,ortholog_many2many,75.9152
ENSG00000187051,ENSMUSG00000051518,ortholog_one2one,77.2059
ENSG00000187079,ENSMUSG00000055320,ortholog_one2one,95.7747
ENSG00000187097,ENSMUSG00000021236,ortholog_one2one,88.0841
ENSG00000187118,ENSMUSG00000039163,ortholog_one2one,88.6792
ENSG00000187193,ENSMUSG00000031762,ortholog_one2one,85.2459
ENSG00000187239,ENSMUSG00000075415,ortholog_one2one,93.517
ENSG00000187244,ENSMUSG00000002980,ortholog_one2one,72.6115
ENSG00000187257,ENSMUSG00000039968,ortholog_one2one,81.2057
ENSG00000187266,ENSMUSG00000006235,ortholog_one2one,81.6929
ENSG00000187325,ENSMUSG00000047242,ortholog_one2one,90.0398
ENSG00000187446,ENSMUSG00000014077,ortholog_one2one,98.9744
ENSG00000187479,ENSMUSG00000087006,ortholog_one2one,95.9016
ENSG00000187498,ENSMUSG00000031502,ortholog_one2one,90.7729
ENSG00000187513,ENSMUSG00000050234,ortholog_one2one,88.8889
ENSG00000187514,ENSMUSG00000026238,ortholog_one2one,96.3636
ENSG00000187522,ENSMUSG00000109865,ortholog_one2one,90.9627
ENSG00000187531,ENSMUSG00000025138,ortholog_one2one,94
ENSG00000187546,ENSMUSG00000050103,ortholog_one2one,83.3708
ENSG00000187555,ENSMUSG00000022710,ortholog_one2one,99.1833
ENSG00000187601,ENSMUSG00000047238,ortholog_one2one,92.6941
ENSG00000187608,ENSMUSG00000035692,ortholog_one2one,61.8182
ENSG00000187664,ENSMUSG00000007594,ortholog_one2one,90.796
ENSG00000187713,ENSMUSG00000078201,ortholog_one2one,97.7941
ENSG00000187735,ENSMUSG00000033813,ortholog_one2one,96.6777
ENSG00000187742,ENSMUSG00000035139,ortholog_one2one,72.3653
ENSG00000187758,ENSMUSG00000074207,ortholog_one2many,83.2
ENSG00000187778,ENSMUSG00000037570,ortholog_one2one,98.2684
ENSG00000187824,ENSMUSG00000050270,ortholog_one2one,77.5
ENSG00000187837,ENSMUSG00000036181,ortholog_one2one,88.2629
ENSG00000187840,ENSMUSG00000031490,ortholog_one2one,90.678
ENSG00000187889,ENSMUSG00000078612,ortholog_one2one,57.967
ENSG00000188010,ENSMUSG00000045257,ortholog_one2one,86.755
ENSG00000188021,ENSMUSG00000050148,ortholog_one2one,89.4231
ENSG00000188042,ENSMUSG00000049866,ortholog_one2one,95.5224
ENSG00000188186,ENSMUSG00000050552,ortholog_one2one,95.9596
ENSG00000188229,ENSMUSG00000036752,ortholog_one2one,100
ENSG00000188243,ENSMUSG00000075486,ortholog_one2one,84.7059
ENSG00000188257,ENSMUSG00000058908,ortholog_one2one,32.6389
ENSG00000188343,ENSMUSG00000028218,ortholog_one2one,86.5052
ENSG00000188404,ENSMUSG00000026581,ortholog_one2one,76.0753
ENSG00000188428,ENSMUSG00000038982,ortholog_one2one,75.9358
ENSG00000188483,ENSMUSG00000089762,ortholog_one2one,93.8119
ENSG00000188486,ENSMUSG00000049932,ortholog_one2one,97.2028
ENSG00000188488,ENSMUSG00000041550,ortholog_one2one,63.3005
ENSG00000188522,ENSMUSG00000042377,ortholog_one2one,80.0729
ENSG00000188529,ENSMUSG00000028676,ortholog_one2one,100
ENSG00000188554,ENSMUSG00000017119,ortholog_one2one,84.9896
ENSG00000188559,ENSMUSG00000037110,ortholog_one2one,91.3508
ENSG00000188603,ENSMUSG00000030720,ortholog_one2one,85.8447
ENSG00000188612,ENSMUSG00000020738,ortholog_one2one,100
ENSG00000188641,ENSMUSG00000033308,ortholog_one2one,89.561
ENSG00000188643,ENSMUSG00000074457,ortholog_one2one,84.466
ENSG00000188647,ENSMUSG00000074925,ortholog_one2one,88.5572
ENSG00000188690,ENSMUSG00000030979,ortholog_one2one,77.7358
ENSG00000188706,ENSMUSG00000036985,ortholog_one2one,98.3516
ENSG00000188725,ENSMUSG00000071180,ortholog_one2one,98.6487
ENSG00000188739,ENSMUSG00000033931,ortholog_one2one,69.7674
ENSG00000188811,ENSMUSG00000042997,ortholog_one2one,83.8617
ENSG00000188820,ENSMUSG00000046031,ortholog_one2one,68.254
ENSG00000188833,ENSMUSG00000036813,ortholog_one2one,74.3434
ENSG00000188846,ENSMUSG00000025794,ortholog_one2one,85.5814
ENSG00000188895,ENSMUSG00000052915,ortholog_one2one,96.4169
ENSG00000188976,ENSMUSG00000095567,ortholog_one2one,74.6328
ENSG00000188986,ENSMUSG00000013465,ortholog_one2one,94.2675
ENSG00000188997,ENSMUSG00000044952,ortholog_one2one,99.6154
ENSG00000189043,ENSMUSG00000029632,ortholog_one2one,88.8889
ENSG00000189046,ENSMUSG00000044339,ortholog_one2one,74.7126
ENSG00000189050,ENSMUSG00000020521,ortholog_one2one,77.4713
ENSG00000189056,ENSMUSG00000042453,ortholog_one2one,95.2312
ENSG00000189060,ENSMUSG00000096210,ortholog_one2one,94.8454
ENSG00000189077,ENSMUSG00000039886,ortholog_one2one,94.7522
ENSG00000189091,ENSMUSG00000033732,ortholog_one2one,99.9178
ENSG00000189159,ENSMUSG00000020737,ortholog_one2one,90.2597
ENSG00000189171,ENSMUSG00000042312,ortholog_one2one,82.6531
ENSG00000189266,ENSMUSG00000028675,ortholog_one2one,82.7338
ENSG00000189306,ENSMUSG00000018040,ortholog_one2one,83.9286
ENSG00000189334,ENSMUSG00000042306,ortholog_one2one,90.3846
ENSG00000189339,ENSMUSG00000042202,ortholog_one2one,86.1728
ENSG00000189369,ENSMUSG00000071723,ortholog_one2one,89.9682
ENSG00000189376,ENSMUSG00000101892,ortholog_one2one,67.6316
ENSG00000189403,ENSMUSG00000066551,ortholog_one2many,99.0698
ENSG00000196072,ENSMUSG00000057506,ortholog_one2one,92.9577
ENSG00000196083,ENSMUSG00000022514,ortholog_one2one,89.1228
ENSG00000196136,ENSMUSG00000021091,ortholog_one2many,61.2293
ENSG00000196141,ENSMUSG00000038305,ortholog_one2one,89.4265
ENSG00000196154,ENSMUSG00000001020,ortholog_one2one,93.0693
ENSG00000196177,ENSMUSG00000030861,ortholog_one2one,81.9444
ENSG00000196182,ENSMUSG00000042608,ortholog_one2one,97.2414
ENSG00000196187,ENSMUSG00000026519,ortholog_one2one,89.5911
