GeneSymbol_Human,HumanEnsembl,MouseEnsembl,MacaqueEnsembl,Source,Daneman_Filter,Mouse_OrthoType,Macaque_OrthoType,Human_BBB_Datasets_N,PctId_Human_Mouse,PctId_Human_Macaque,dN_Human_Mouse,dS_Human_Mouse,dNdS_Human_Mouse,dN_Human_Macaque,dS_Human_Macaque,dNdS_Human_Macaque,Gene_Set
SERPINF1,ENSG00000282307,NA,NA,Daneman,lung_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
SERPING1,ENSG00000149131,ENSMUSG00000023224,ENSMMUG00000012618,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,69.57575757575758,78.49293563579278,1.946932353199518,9.999999,0.19469325478927726,3.005029378292167,9.999999,0.30050296787951347,BBB
SERPINH1,ENSG00000149257,ENSMUSG00000070436,ENSMMUG00000007675,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,88.8623707239459,96.73826571201273,1.814266898194921,9.999999,0.1814267079621629,0.0059299439669953154,0.10392267348080793,0.05706111831399754,BBB
SERPINI1,ENSG00000163536,ENSMUSG00000027834,ENSMMUG00000005939,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,85.07704785077048,97.81021897810218,0.06766551143591618,0.5738021471182648,0.11792481393759897,0.010313781230350868,0.04812950548876257,0.214292275094307,BBB
SESN1,ENSG00000080546,ENSMUSG00000038332,ENSMMUG00000018232,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,88.88888888888889,93.25117370892019,0.0236340965422964,0.4914799095017832,0.04808761474350896,0.04411475827980356,0.11880088990070414,0.3713335675909115,BBB
SESTD1,ENSG00000187231,ENSMUSG00000042272,ENSMMUG00000019690,Munji,NA,ortholog_one2one,ortholog_one2one,1,88.80918220946916,98.42180774748924,0.008008798271906082,0.4972378159020059,0.016106575195568858,5.501762474286291e-4,0.05565458733433337,0.00988555074757018,BBB
SF3B4,ENSG00000143368,ENSMUSG00000068856,ENSMMUG00000007256,Munji,NA,ortholog_one2one,ortholog_one2one,1,90.19607843137256,98.66666666666667,0.00198349816866203,0.4396839712614314,0.004511190532990031,0,0.04528169656945877,0,BBB
SFXN1,ENSG00000164466,ENSMUSG00000021474,ENSMMUG00000005148,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,84.52012383900929,96.4430894308943,0.034113252908211184,0.7439832929526932,0.04585217602511446,9.999999,9.999999,1,BBB
SGCE,ENSG00000127990,ENSMUSG00000004631,ENSMMUG00000016394,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,84.76380572188955,91.41716566866268,0.06198642077144674,0.448476453228439,0.13821555251167875,0.16412147904883628,0.28431642306466953,0.5772493803901924,BBB
SGMS1,ENSG00000198964,ENSMUSG00000040451,ENSMMUG00000007081,Munji,NA,ortholog_one2one,ortholog_one2one,2,93.01587301587301,99.11433172302738,2.4781986038048194,9.999999,0.24781988516247044,0,0.02664883866974856,0,BBB
SGMS2,ENSG00000164023,ENSMUSG00000050931,ENSMMUG00000017834,Munji,NA,ortholog_one2one,ortholog_one2one,1,85.70127504553734,98.99817850637523,0.04397566678580922,0.6207226934499095,0.07084591436700538,0.004210551198204173,0.03346969846214401,0.12580188623349947,BBB
SGPP1,ENSG00000285281,NA,NA,Daneman,liver_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
SGPP2,ENSG00000163082,ENSMUSG00000032908,ENSMMUG00000062499,Both,liver_only,ortholog_one2one,ortholog_one2one,2,77.16666666666667,96.58333333333333,1.7918184037946205,9.999999,0.17918185829764788,0.015668074383082077,0.07886502307309484,0.1986694959635067,BBB
SH3BP4,ENSG00000130147,ENSMUSG00000036206,ENSMMUG00000013808,Munji,NA,ortholog_one2one,ortholog_one2one,2,85.69948186528498,97.57952973720609,1.2589758166838987,9.999999,0.12589759425814928,0.006669176285799289,0.07097952899329435,0.09395915104521681,BBB
SH3BP5,ENSG00000131370,ENSMUSG00000021892,ENSMMUG00000006661,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,86.70977011494253,83.11526479750779,1.6289507654689124,2.7398142029064596,0.5945478944305358,9.999999,9.999999,1,BBB
SH3KBP1,ENSG00000147010,ENSMUSG00000040990,ENSMMUG00000004744,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,91.31455399061034,98.63849765258216,0.02892697957102607,0.2973517339185128,0.09728202754974791,0.003703720638930909,0.04590712262779528,0.0806785619948314,BBB
SHROOM1,ENSG00000164403,ENSMUSG00000018387,ENSMMUG00000010312,Munji,NA,ortholog_one2one,ortholog_one2one,2,70.76983196561157,76.22641509433963,1.016193776606678,1.598788317345702,0.6356024531713843,1.8871250048442867,9.999999,0.1887125193556806,BBB
SIAH1,ENSG00000196470,ENSMUSG00000036840,ENSMMUG00000007400,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,83.5456475583864,98.83227176220807,3.1064662640565004,9.999999,0.3106466574703158,0,0.038318743209822176,0,BBB
SIAH1,ENSG00000196470,ENSMUSG00000040749,ENSMMUG00000007400,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,82.59023354564756,98.83227176220807,3.331882781646807,9.999999,0.33318831148351186,0,0.038318743209822176,0,BBB
SIN3B,ENSG00000127511,ENSMUSG00000031622,ENSMMUG00000018504,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,81.08340498710233,96.56061908856405,2.2586644868441255,9.999999,0.22586647127105966,2.2600529737271176,9.999999,0.22600531997324375,BBB
SIRT1,ENSG00000096717,ENSMUSG00000020063,ENSMMUG00000030531,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,85.71428571428571,98.2174688057041,2.0034640626634115,9.999999,0.20034642630098376,1.4615716714112925,1.7283257471137703,0.8456575236769194,BBB
SKAP1,ENSG00000141293,ENSMUSG00000057058,ENSMMUG00000050742,Munji,NA,ortholog_one2one,ortholog_one2one,1,83.61111111111111,77.2197962154294,0.3322019283010843,0.8695756545218831,0.3820276321831229,2.66671713906716,9.999999,0.26667174057389004,BBB
SKI,ENSG00000157933,ENSMUSG00000029050,ENSMMUG00000010280,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,88.70598994055784,97.49202006383949,0.5128796907193844,0.8746018895689954,0.5864150270383386,0.24060642929610276,0.2705421889367535,0.8893490151820682,BBB
SLC12A2,ENSG00000064651,ENSMUSG00000024597,ENSMMUG00000011214,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,3,89.20922570016475,98.0214344600165,1.9285036686532693,9.999999,0.19285038615036554,1.5114807207909362,2.68412103176159,0.563119435712983,BBB
SLC12A5,ENSG00000124140,ENSMUSG00000017740,ENSMMUG00000016553,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,90.64327485380117,95.53264604810997,0.08294198428433683,0.4718477805005197,0.1757812322362836,0.19152320921031346,0.26739029929070657,0.7162683527351512,BBB
SLC12A6,ENSG00000140199,ENSMUSG00000027130,ENSMMUG00000020935,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,90.61685490877498,98.29134086301767,0.00910142142046412,0.4099304248330402,0.02220235647103047,0.003019392604221881,0.05266889262500067,0.05732781635869532,BBB
SLC16A2,ENSG00000147100,ENSMUSG00000033965,ENSMMUG00000013165,Both,liver_only,ortholog_one2one,ortholog_one2one,1,89.31623931623932,98.45679012345678,1.2951226533296614,2.2891581048445016,0.5657637410840335,1.3304541780146957,1.7060517887092088,0.7798439571528549,BBB
SLC16A4,ENSG00000168679,ENSMUSG00000027896,ENSMMUG00000015022,Munji,NA,ortholog_one2one,ortholog_one2one,1,82.70126413838989,97.6775956284153,0.6601392875818609,1.1341442155139916,0.5820593876438256,0.5998119769590553,0.6954510751231479,0.8624790418978687,BBB
SLC16A6,ENSG00000108932,ENSMUSG00000041920,ENSMMUG00000011094,Munji,NA,ortholog_one2one,ortholog_one2one,1,70.38861521620143,91.636798088411,2.6965156150711813,9.999999,0.26965158847227694,2.8946500254374232,9.999999,0.28946503149024544,BBB
SLC19A1,ENSG00000173638,ENSMUSG00000001436,ENSMMUG00000004477,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,63.641456582633054,93.58108108108108,1.1211360779770394,1.8843067549890347,0.5949859676555496,0.34332322687917527,0.4597744172179121,0.7467210310582716,BBB
SLC19A3,ENSG00000135917,ENSMUSG00000038496,ENSMMUG00000013249,Both,liver_only,ortholog_one2one,ortholog_one2one,1,72.95350360183366,85.6140350877193,9.999999,9.999999,1,9.999999,9.999999,1,BBB
SLC1A1,ENSG00000106688,ENSMUSG00000024935,ENSMMUG00000000135,Both,liver_only,ortholog_one2one,ortholog_one2one,3,85.71428571428571,97.96825396825396,0.7741360398277793,1.5705979970282344,0.49289254238993074,0.006773390637582461,0.05458984151198764,0.12407785862677509,BBB
SLC1A4,ENSG00000115902,ENSMUSG00000020142,ENSMMUG00000010279,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,86.17886178861788,98.12382739212008,0.06060968508809096,0.4666986191368977,0.12986900454126304,0.005466155261070675,0.053760421465584005,0.10167619806645234,BBB
SLC22A5,ENSG00000197375,ENSMUSG00000063652,ENSMMUG00000007087,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,77.87209960384833,97.53722794959909,1.1051635159328197,2.216125084528132,0.4986918489612857,0.009389160556160708,0.05758854658584509,0.16303867891794488,BBB
SLC22A5,ENSG00000197375,ENSMUSG00000018900,ENSMMUG00000007087,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,83.16151202749141,97.53722794959909,1.0371591075824858,1.9326318364151671,0.5366563294881393,0.009389160556160708,0.05758854658584509,0.16303867891794488,BBB
SLC22A8,ENSG00000149452,ENSMUSG00000063796,ENSMMUG00000016225,Munji,NA,ortholog_one2one,ortholog_one2one,1,81.39963167587477,97.97421731123389,0.13254277606118073,0.4265037389431888,0.3107658009976689,0.018656301258292436,0.021036751624467793,0.8868432537176195,BBB
SLC25A10,ENSG00000183048,ENSMUSG00000025792,ENSMMUG00000004457,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,52.98935298935299,42.483171278982795,9.999999,9.999999,1,4.021980847241544,9.999999,0.40219812494396684,BBB
SLC25A20,ENSG00000178537,ENSMUSG00000032602,ENSMMUG00000015418,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,89.1832229580574,98.34437086092716,0.03694705989194487,0.37854700847739037,0.09760230318700729,0.004385461484771931,0.05246311127182891,0.08359133452931126,BBB
SLC25A24,ENSG00000284468,NA,NA,Daneman,liver_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
SLC27A1,ENSG00000130304,ENSMUSG00000031808,ENSMMUG00000000194,Munji,NA,ortholog_one2one,ortholog_one2one,1,84.54404945904173,95.96114519427402,0.05543827546672049,0.615994944371155,0.08999793906314482,0.02275410971536152,0.08327965692729941,0.2732253056136526,BBB
SLC29A1,ENSG00000112759,ENSMUSG00000023942,NA,Daneman,lung_only,ortholog_one2one,NA,1,81.9233550253073,NA,0.23265373645309034,0.6183584515210842,0.3762441281117633,NA,NA,NA,BBB
SLC2A1,ENSG00000117394,ENSMUSG00000028645,ENSMMUG00000000373,Munji,NA,ortholog_one2one,ortholog_one2one,2,89.51994590939825,71.39303482587064,0.016732872994580483,0.43514600725720187,0.03845346783726819,2.3029909132222666,9.999999,0.23029911435213807,BBB
SLC30A1,ENSG00000170385,ENSMUSG00000037434,ENSMMUG00000056449,Munji,NA,ortholog_one2one,ortholog_one2one,2,83.03863785199738,98.03149606299213,0.8157504921690314,1.6170618130424312,0.504464631833852,0.008529244306472573,0.04447926796829272,0.1917577490832963,BBB
SLC30A10,ENSG00000196660,ENSMUSG00000026614,ENSMMUG00000061301,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,80.58984910836763,96.98216735253773,0.8319949874903589,1.3579484300368576,0.6126852604172729,0.017376182615576295,0.06858382634703718,0.25335685599768154,BBB
SLC31A1,ENSG00000136868,ENSMUSG00000066150,ENSMMUG00000011197,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,86.93467336683418,98.95287958115183,9.999999,9.999999,1,0.007233899343171847,0.01669341594902193,0.43333847100333484,BBB
SLC35D2,ENSG00000130958,ENSMUSG00000033114,ENSMMUG00000007992,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,84.26745329400197,77.01612903225806,9.999999,9.999999,1,9.999999,9.999999,1,BBB
SLC35F2,ENSG00000110660,ENSMUSG00000042195,ENSMMUG00000010358,Munji,NA,ortholog_one2one,ortholog_one2one,1,84.9290780141844,96.97777777777777,0.07525287270052775,0.647133400596656,0.11628649151959196,0.009877523344627048,0.08105212549165064,0.1218663086835959,BBB
SLC36A1,ENSG00000123643,ENSMUSG00000020261,ENSMMUG00000003499,Munji,NA,ortholog_one2one,ortholog_one2one,1,85.46470999301188,97.48427672955975,1.515280137040036,9.999999,0.15152802885680647,0.00746807077768819,0.07103714894561244,0.10512908933614304,BBB
SLC38A1,ENSG00000111371,ENSMUSG00000023169,ENSMMUG00000011999,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,79.69475779694758,98.08201058201058,0.4226322739363938,1.5183998278474846,0.2783405702406633,0.0064454962324542574,0.06424054321783167,0.10033377536361086,BBB
SLC38A3,ENSG00000188338,ENSMUSG00000010064,ENSMMUG00000010342,Munji,NA,ortholog_one2one,ortholog_one2one,1,86.78500986193293,97.0957095709571,1.9252263671947794,1.9059628093725407,1.010106995649396,0.01271700143365041,0.06582166984675522,0.19320387135813927,BBB
SLC38A5,ENSG00000017483,ENSMUSG00000031170,ENSMMUG00000016975,Both,lung_only,ortholog_one2one,ortholog_one2one,2,84.61007591442375,96.5205288796103,2.002628322460038,9.999999,0.200262852272289,2.0861379373343034,9.999999,0.2086138145948118,BBB
SLC39A10,ENSG00000196950,ENSMUSG00000025986,ENSMMUG00000005621,Munji,NA,ortholog_one2one,ortholog_one2one,3,86.45083932853717,98.75801282051282,0.7145174128454097,1.2959523124216816,0.5513454515237729,0.0023126223311903445,0.04879335183487604,0.04739625879805516,BBB
SLC39A8,ENSG00000138821,ENSMUSG00000053897,ENSMMUG00000016880,Daneman,lung_only,ortholog_one2one,ortholog_one2one,2,84.08927285817134,98.69848156182212,0.5279152701975088,1.3026276386658753,0.4052695141170111,0.001128032063341277,0.048097293144428996,0.023453129887246776,BBB
SLC40A1,ENSG00000138449,ENSMUSG00000025993,ENSMMUG00000003506,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,86.67830133798721,89.39873417721519,0.24464180282881406,0.7289492261359967,0.3356088381156637,2.6905392334602602,9.999999,0.26905395025142104,BBB
SLC41A1,ENSG00000133065,ENSMUSG00000013275,ENSMMUG00000021426,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,91.63424124513618,99.15693904020752,1.5673891948226943,9.999999,0.15673893515616294,0,0.02779747237218845,0,BBB
SLC43A2,ENSG00000278550,NA,NA,Daneman,lung_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
SLC43A3,ENSG00000134802,ENSMUSG00000027074,ENSMMUG00000010601,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,74.6001279590531,94.91749174917491,1.4664835455210785,2.473646012387079,0.5928429282837909,1.449796473649823,9.999999,0.14497966186294847,BBB
SLC44A5,ENSG00000137968,ENSMUSG00000028360,ENSMMUG00000017907,Munji,NA,ortholog_one2one,ortholog_one2one,1,76.73563218390805,97.73148148148148,2.1232986302214467,9.999999,0.21232988425513308,0.01461117395544339,0.04011153723364548,0.3642636249599421,BBB
SLC45A4,ENSG00000022567,ENSMUSG00000079020,ENSMMUG00000013579,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,77.63157894736842,96.29629629629629,1.9615471562612457,9.999999,0.19615473524159807,0.3894519358143461,0.4858006946973914,0.8016701912230455,BBB
SLC4A1,ENSG00000004939,ENSMUSG00000006574,ENSMMUG00000017100,Munji,NA,ortholog_one2one,ortholog_one2one,1,80.93705293276109,94.55337690631808,2.2435772482186827,2.7666492671427183,0.810936635468708,0.9908580659639885,1.311268324696936,0.7556485940381411,BBB
SLC52A2,ENSG00000285112,NA,NA,Munji,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
SLC52A3,ENSG00000101276,ENSMUSG00000027463,ENSMMUG00000021670,Munji,NA,ortholog_one2one,ortholog_one2one,1,76.87943262411348,96.31205673758865,0.7042906347109488,1.0437710941858682,0.6747558335674059,0.01630501493371104,0.09244938326401828,0.176366941109244,BBB
SLC5A6,ENSG00000138074,ENSMUSG00000006641,ENSMMUG00000010257,Munji,NA,ortholog_one2one,ortholog_one2one,1,82.99319727891157,96.33699633699634,9.999999,9.999999,1,0.07690381017567986,0.1058876988593284,0.726277093601273,BBB
SLC6A13,ENSG00000010379,ENSMUSG00000030108,NA,Munji,NA,ortholog_one2one,NA,1,88.05970149253731,NA,0.04882778157029532,0.4356148652013848,0.11208933732718747,NA,NA,NA,BBB
SLC6A6,ENSG00000131389,ENSMUSG00000030096,ENSMMUG00000006340,Munji,NA,ortholog_one2one,ortholog_one2one,1,77.45504840940525,87.44228993536473,9.999999,9.999999,1,2.308014466242206,9.999999,0.23080146970436757,BBB
SLC7A1,ENSG00000139514,ENSMUSG00000041313,ENSMMUG00000008661,Munji,NA,ortholog_one2one,ortholog_one2one,2,83.75661375661376,96.93121693121694,0.7783195208281394,1.4587478566635894,0.5335531546954878,0.006527776894167746,0.08652984323959792,0.07543960152675389,BBB
SLC7A11,ENSG00000151012,ENSMUSG00000027737,ENSMMUG00000020317,Munji,NA,ortholog_one2one,ortholog_one2one,1,87.14380384360504,94.67948717948718,0.058379645173417316,0.39931851128711293,0.14619819398114986,2.32599846653431,9.999999,0.232599869913418,BBB
SLC7A3,ENSG00000165349,ENSMUSG00000031297,ENSMMUG00000003274,Munji,NA,ortholog_one2one,ortholog_one2one,0,83.3064949006978,97.63440860215054,0.30532571774141226,0.7491303625912635,0.4075735452575728,0.014415704246627132,0.04515097430868527,0.3192778111070378,BBB
SLC7A5,ENSG00000103257,ENSMUSG00000040010,ENSMMUG00000052851,Munji,NA,ortholog_one2one,ortholog_one2one,2,85.50161812297735,96.91601049868767,1.9306154899825574,9.999999,0.19306156830441257,0.010463507673813547,0.08415345202704279,0.12433842488661177,BBB
SLC7A7,ENSG00000155465,ENSMUSG00000000958,ENSMMUG00000000413,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,87.65432098765432,98.30729166666667,2.4285002663111905,2.443769408495288,0.9937518072977682,0.007195557243621663,0.04436568225037579,0.16218745838312254,BBB
SLC7A8,ENSG00000092068,ENSMUSG00000022180,ENSMMUG00000019653,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,88.68159203980099,98.2587064676617,1.968035293409177,2.732124882488235,0.7203313823696167,0.007309374687893227,0.046744744221829324,0.15636784005504994,BBB
SLC9A2,ENSG00000115616,ENSMUSG00000026062,ENSMMUG00000004165,Munji,NA,ortholog_one2one,ortholog_one2one,1,84.74437627811861,70.84084084084084,1.8287890245834664,9.999999,0.1828789207462387,9.999999,9.999999,1,BBB
SLCO1C1,ENSG00000139155,ENSMUSG00000030235,ENSMMUG00000008271,Munji,NA,ortholog_one2one,ortholog_one2one,1,78.54875283446712,93.75284997720019,1.168278706221923,9.999999,0.11682788230498053,0.07511323402832606,0.14195419900999373,0.5291371058565024,BBB
SLCO2A1,ENSG00000174640,ENSMUSG00000032548,ENSMMUG00000012605,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,84.59948320413437,97.30848861283644,0.5593651676025875,0.9803701551298973,0.5705652754478971,0.012889760054272961,0.05988067920424973,0.21525741233339543,BBB
SLCO2B1,ENSG00000137491,ENSMUSG00000030737,ENSMMUG00000009126,Munji,NA,ortholog_one2one,ortholog_one2one,2,77.10955710955712,91.9124218051832,1.9078531789292752,9.999999,0.1907853369714612,0.3055344092084001,0.3871820751693425,0.7891233318969324,BBB
SLCO3A1,ENSG00000176463,ENSMUSG00000025790,ENSMMUG00000001740,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,2,91.04547585560243,91.31229995427526,0.010052190813336824,0.373300977345723,0.026927844884872213,1.7842613185937228,2.3249114254308916,0.7674534604100169,BBB
SLFN5,ENSG00000166750,ENSMUSG00000054404,ENSMMUG00000010082,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,72.47672253258845,92.94801890221737,1.5352885617080143,9.999999,0.15352887152368858,9.999999,9.999999,1,BBB
SMAD1,ENSG00000170365,ENSMUSG00000031681,ENSMMUG00000018384,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,88.98426323319028,99.07010014306151,0.004126485187095477,0.5659227884890777,0.007291604563429094,0,0.030746726362309365,0,BBB
SMAD3,ENSG00000166949,ENSMUSG00000032402,ENSMMUG00000015455,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,85.60115190784737,90.71274298056156,0.17859954542220202,0.5086102949815765,0.3511520454549027,0.1803228782333345,0.21577475674440239,0.8356996015383641,BBB
SMAD6,ENSG00000137834,ENSMUSG00000036867,ENSMMUG00000019018,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,91.04876419505678,98.79275653923541,1.4575472940961283,1.6513194200641477,0.8826561817092347,0.0029768419448135686,0.038033486934870485,0.07826897254809134,BBB
SMAD7,ENSG00000101665,ENSMUSG00000025880,ENSMMUG00000056276,Both,liver_only,ortholog_one2one,ortholog_one2one,1,95.39422326307572,91.72066234701224,0.009377492963822,0.1550792982856556,0.060469018543975406,2.152350767139873,9.999999,0.21523509823749712,BBB
SMAP1,ENSG00000112305,ENSMUSG00000026155,ENSMMUG00000029592,Munji,NA,ortholog_one2one,ortholog_one2one,1,85.1063829787234,81.92401960784314,0.7554063494553035,1.5152369929141165,0.4985400653415276,2.9591270846606768,9.999999,0.2959127380573415,BBB
SMARCE1,ENSG00000073584,ENSMUSG00000037935,ENSMMUG00000004005,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,92.31391585760518,99.19093851132686,0.012144688822466493,0.29174894586192335,0.0416271900711999,0,0.02796748403182925,0,BBB
SMOX,ENSG00000088826,ENSMUSG00000027333,ENSMMUG00000020912,Both,lung_only,ortholog_one2one,ortholog_one2one,1,89.81797497155858,97.7815699658703,0.031044918546086694,0.3716784366594098,0.0835262837013462,0.0059582334226658375,0.061215779027232756,0.09733166051869124,BBB
SNCA,ENSG00000145335,ENSMUSG00000025889,ENSMMUG00000012123,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,80.20833333333333,80.32128514056225,0.2503627902422939,0.5028585670842425,0.4978791386492404,0.2772368749460799,0.3340467240233516,0.8299344223675117,BBB
SNRNP35,ENSG00000184209,ENSMUSG00000029402,ENSMMUG00000008411,Munji,NA,ortholog_one2one,ortholog_one2one,1,80.82010582010582,90.6519065190652,9.999999,9.999999,1,2.3226360018574406,9.999999,0.23226362341210638,BBB
SNRPA1,ENSG00000131876,ENSMUSG00000030512,ENSMMUG00000053633,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,91.53645833333333,86.33093525179856,0.00852967716676757,0.37177770971200597,0.02294294935910763,2.6170330492208933,9.999999,0.26170333109242244,BBB
SNRPD3,ENSG00000100028,ENSMUSG00000020180,ENSMMUG00000000264,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,91.86351706036746,98.16272965879266,0,0.3512485106588797,0,9.999999,9.999999,1,BBB
SNRPF,ENSG00000139343,ENSMUSG00000020018,NA,Daneman,lung_only,ortholog_one2one,NA,1,51.302083333333336,NA,0.47306367866548515,1.9149236000441276,0.24704049741440537,NA,NA,NA,BBB
SNX13,ENSG00000071189,ENSMUSG00000020590,ENSMMUG00000021915,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,93.0758524704245,98.92136395267919,0.014216135311328088,0.2890034205199857,0.049190197423095855,0.0014886855860953652,0.03856263115474537,0.03860435715917619,BBB
SNX16,ENSG00000104497,ENSMUSG00000027534,ENSMMUG00000007694,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,85.60386473429952,98.06763285024155,0.08657103219125357,0.436540563181244,0.19831154191119416,0.009049635972098825,0.05019362460507759,0.18029453029744666,BBB
SNX4,ENSG00000114520,ENSMUSG00000022808,ENSMMUG00000011106,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,89.06134515890614,98.3739837398374,0.035007448516758057,0.4074869284210892,0.08591060491781476,0.008387229447247548,0.037242351890472786,0.2252067611603536,BBB
SNX5,ENSG00000089006,ENSMUSG00000027423,ENSMMUG00000011476,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,91.35802469135803,98.27160493827161,0.008060032042399629,0.36566875758788586,0.022041894132731474,0.002239589643393336,0.0663819880163385,0.0337379115979791,BBB
SOCS1,ENSG00000185338,ENSMUSG00000038037,ENSMMUG00000010956,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,90.61032863849765,94.29012345679013,1.349312326773354,1.731371953272879,0.7793312836231966,1.078998551048483,0.9357031396882939,1.1531419584719191,BBB
SOCS4,ENSG00000180008,ENSMUSG00000048379,NA,Daneman,liver_only,ortholog_one2one,NA,1,85.68181818181819,NA,2.8490991477710583,9.999999,0.28490994326810015,NA,NA,NA,BBB
SOCS5,ENSG00000171150,ENSMUSG00000037104,ENSMMUG00000039303,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,87.58535071384233,99.13097454996897,0.02850747577025831,0.5431820310201895,0.05248236160669077,0.0019512219884658727,0.03020417696328047,0.06460106464208555,BBB
SORBS1,ENSG00000095637,ENSMUSG00000025006,ENSMMUG00000004818,Both,liver_only,ortholog_one2one,ortholog_one2one,1,68.71165644171779,60.36535303776683,2.682386429458225,9.999999,0.26823866976968946,2.188165538699789,9.999999,0.21881657575163646,BBB
SORBS2,ENSG00000154556,ENSMUSG00000031626,ENSMMUG00000015733,Both,liver_only,ortholog_one2one,ortholog_one2one,2,64.88916771225429,56.86440677966102,1.9207477280120684,9.999999,0.19207479200868602,2.5209103425910246,9.999999,0.25209105946820837,BBB
SOS1,ENSG00000115904,ENSMUSG00000024241,ENSMMUG00000020575,Munji,NA,ortholog_one2one,ortholog_one2one,2,90.05497251374312,97.3997028231798,0.12095967384135811,0.599521320821349,0.20176042058961705,2.4033847873028447,9.999999,0.24033850276413474,BBB
SOX11,ENSG00000176887,ENSMUSG00000063632,ENSMMUG00000038367,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,79.53348382242288,98.19004524886878,0.691711272521236,2.3410974584906508,0.29546453523861205,0.0038785583590264646,0.06339427943212715,0.061181519748623826,BBB
SOX17,ENSG00000164736,ENSMUSG00000025902,ENSMMUG00000063192,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,82.5434439178515,96.86746987951807,0.3270799349969178,0.8591459485120793,0.3807035761076154,0.015882851536320238,0.07446185195528744,0.21330186020430314,BBB
SOX18,ENSG00000203883,ENSMUSG00000046470,ENSMMUG00000050871,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,2,83.11688311688312,98.61471861471861,1.4714226356766855,9.999999,0.14714227828189638,0.006063906846526792,0.0382901642652353,0.1583672194384494,BBB
SOX4,ENSG00000124766,ENSMUSG00000076431,ENSMMUG00000014454,Daneman,lung_only,ortholog_one2one,ortholog_one2one,2,79.71929824561404,95.30812324929973,0.7095514130179834,1.1708653114171017,0.6060060077783083,0.38030366042042296,0.5592311036627501,0.6800474042476881,BBB
SOX9,ENSG00000125398,ENSMUSG00000000567,ENSMMUG00000063817,Munji,NA,ortholog_one2one,ortholog_one2one,1,91.43790849673202,97.97385620915033,0.21854001351936742,0.5764915272724592,0.37908625397035867,0.0017816631516839054,0.06508252419575175,0.02737544638442593,BBB
